outcome_id,event_id,league_slug,home_team_id,away_team_id,home_team_name,away_team_name,match_date,home_score,away_score,status,actual_outcome,home_xg,away_xg,fetched_at,recorded_at
38371,kl1_2024_018,kor.1,,,Daejeon Hana Citizen,FC Seoul,2024-12-31,3,1,completed,,,,,
38372,kl1_2024_019,kor.1,,,Daejeon Hana Citizen,Suwon FC,2024-12-31,0,2,completed,,,,,
38373,kl1_2024_020,kor.1,,,Gangwon FC,Daegu FC,2024-12-31,3,0,completed,,,,,
38374,kl1_2024_021,kor.1,,,Gangwon FC,Daejeon Hana Citizen,2024-12-31,3,3,completed,,,,,
38375,kl1_2024_022,kor.1,,,Gangwon FC,Gimcheon Sangmu,2024-12-31,2,3,completed,,,,,
38376,kl1_2024_023,kor.1,,,Gangwon FC,Gwangju FC,2024-12-31,2,0,completed,,,,,
38377,kl1_2024_024,kor.1,,,Gangwon FC,Incheon United,2024-12-31,4,1,completed,,,,,
38378,kl1_2024_025,kor.1,,,Gangwon FC,Jeju SK,2024-12-31,1,1,completed,,,,,
38379,kl1_2024_026,kor.1,,,Gangwon FC,Jeonbuk Hyundai Motors,2024-12-31,2,1,completed,,,,,
38380,kl1_2024_027,kor.1,,,Gangwon FC,Pohang Steelers,2024-12-31,2,4,completed,,,,,
38381,kl1_2024_028,kor.1,,,Gangwon FC,FC Seoul,2024-12-31,1,1,completed,,,,,
38382,kl1_2024_029,kor.1,,,Gangwon FC,Suwon FC,2024-12-31,3,1,completed,,,,,
38383,kl1_2024_030,kor.1,,,Gimcheon Sangmu,Daegu FC,2024-12-31,2,0,completed,,,,,
38384,kl1_2024_031,kor.1,,,Gimcheon Sangmu,Daejeon Hana Citizen,2024-12-31,2,0,completed,,,,,
38385,kl1_2024_032,kor.1,,,Gimcheon Sangmu,Gangwon FC,2024-12-31,1,0,completed,,,,,
38386,kl1_2024_033,kor.1,,,Gimcheon Sangmu,Gwangju FC,2024-12-31,2,1,completed,,,,,
38387,kl1_2024_034,kor.1,,,Gimcheon Sangmu,Incheon United,2024-12-31,2,2,completed,,,,,
38388,kl1_2024_035,kor.1,,,Gimcheon Sangmu,Jeju SK,2024-12-31,1,0,completed,,,,,
38389,kl1_2024_036,kor.1,,,Gimcheon Sangmu,Jeonbuk Hyundai Motors,2024-12-31,1,0,completed,,,,,
38390,kl1_2024_037,kor.1,,,Gimcheon Sangmu,Pohang Steelers,2024-12-31,3,1,completed,,,,,
38391,kl1_2024_038,kor.1,,,Gimcheon Sangmu,FC Seoul,2024-12-31,0,0,completed,,,,,
38392,kl1_2024_039,kor.1,,,Gimcheon Sangmu,Suwon FC,2024-12-31,2,3,completed,,,,,
38393,kl1_2024_040,kor.1,,,Gwangju FC,Daegu FC,2024-12-31,1,2,completed,,,,,
38394,kl1_2024_041,kor.1,,,Gwangju FC,Daejeon Hana Citizen,2024-12-31,2,1,completed,,,,,
38395,kl1_2024_042,kor.1,,,Gwangju FC,Gangwon FC,2024-12-31,4,2,completed,,,,,
38396,kl1_2024_043,kor.1,,,Gwangju FC,Gimcheon Sangmu,2024-12-31,2,0,completed,,,,,
38397,kl1_2024_044,kor.1,,,Gwangju FC,Incheon United,2024-12-31,2,3,completed,,,,,
38398,kl1_2024_045,kor.1,,,Gwangju FC,Jeju SK,2024-12-31,2,1,completed,,,,,
38399,kl1_2024_046,kor.1,,,Gwangju FC,Jeonbuk Hyundai Motors,2024-12-31,0,3,completed,,,,,
38400,kl1_2024_047,kor.1,,,Gwangju FC,Pohang Steelers,2024-12-31,0,1,completed,,,,,
38401,kl1_2024_048,kor.1,,,Gwangju FC,FC Seoul,2024-12-31,2,0,completed,,,,,
38402,kl1_2024_049,kor.1,,,Gwangju FC,Suwon FC,2024-12-31,1,2,completed,,,,,
38403,kl1_2024_050,kor.1,,,Incheon United,Daegu FC,2024-12-31,1,1,completed,,,,,
38404,kl1_2024_051,kor.1,,,Incheon United,Daejeon Hana Citizen,2024-12-31,2,0,completed,,,,,
38405,kl1_2024_052,kor.1,,,Incheon United,Gangwon FC,2024-12-31,0,1,completed,,,,,
38406,kl1_2024_053,kor.1,,,Incheon United,Gimcheon Sangmu,2024-12-31,1,1,completed,,,,,
38407,kl1_2024_054,kor.1,,,Incheon United,Gwangju FC,2024-12-31,1,1,completed,,,,,
38408,kl1_2024_055,kor.1,,,Incheon United,Jeju SK,2024-12-31,0,1,completed,,,,,
38409,kl1_2024_056,kor.1,,,Incheon United,Jeonbuk Hyundai Motors,2024-12-31,3,0,completed,,,,,
38410,kl1_2024_057,kor.1,,,Incheon United,Pohang Steelers,2024-12-31,1,3,completed,,,,,
38411,kl1_2024_058,kor.1,,,Incheon United,Suwon FC,2024-12-31,0,1,completed,,,,,
38412,kl1_2024_059,kor.1,,,Jeju SK,Daegu FC,2024-12-31,1,0,completed,,,,,
38413,kl1_2024_060,kor.1,,,Jeju SK,Daejeon Hana Citizen,2024-12-31,3,1,completed,,,,,
38414,kl1_2024_061,kor.1,,,Jeju SK,Gangwon FC,2024-12-31,1,2,completed,,,,,
38415,kl1_2024_062,kor.1,,,Jeju SK,Gimcheon Sangmu,2024-12-31,0,2,completed,,,,,
38416,kl1_2024_063,kor.1,,,Jeju SK,Gwangju FC,2024-12-31,1,3,completed,,,,,
38417,kl1_2024_064,kor.1,,,Jeju SK,Incheon United,2024-12-31,1,0,completed,,,,,
38418,kl1_2024_065,kor.1,,,Jeju SK,Jeonbuk Hyundai Motors,2024-12-31,2,0,completed,,,,,
38419,kl1_2024_066,kor.1,,,Jeju SK,Pohang Steelers,2024-12-31,0,2,completed,,,,,
38420,kl1_2024_067,kor.1,,,Jeju SK,FC Seoul,2024-12-31,3,2,completed,,,,,
38421,kl1_2024_068,kor.1,,,Jeju SK,Suwon FC,2024-12-31,1,0,completed,,,,,
38422,kl1_2024_069,kor.1,,,Jeonbuk Hyundai Motors,Daegu FC,2024-12-31,2,2,completed,,,,,
38423,kl1_2024_070,kor.1,,,Jeonbuk Hyundai Motors,Daejeon Hana Citizen,2024-12-31,1,1,completed,,,,,
38424,kl1_2024_071,kor.1,,,Jeonbuk Hyundai Motors,Gangwon FC,2024-12-31,2,3,completed,,,,,
38425,kl1_2024_072,kor.1,,,Jeonbuk Hyundai Motors,Gimcheon Sangmu,2024-12-31,0,0,completed,,,,,
38426,kl1_2024_073,kor.1,,,Jeonbuk Hyundai Motors,Gwangju FC,2024-12-31,2,1,completed,,,,,
38427,kl1_2024_074,kor.1,,,Jeonbuk Hyundai Motors,Incheon United,2024-12-31,2,2,completed,,,,,
38428,kl1_2024_075,kor.1,,,Jeonbuk Hyundai Motors,Jeju SK,2024-12-31,2,1,completed,,,,,
38429,kl1_2024_076,kor.1,,,Jeonbuk Hyundai Motors,Pohang Steelers,2024-12-31,1,1,completed,,,,,
38430,kl1_2024_077,kor.1,,,Jeonbuk Hyundai Motors,Suwon FC,2024-12-31,2,3,completed,,,,,
38431,kl1_2024_078,kor.1,,,Pohang Steelers,Daegu FC,2024-12-31,3,1,completed,,,,,
38432,kl1_2024_079,kor.1,,,Pohang Steelers,Daejeon Hana Citizen,2024-12-31,1,1,completed,,,,,
38433,kl1_2024_080,kor.1,,,Pohang Steelers,Gangwon FC,2024-12-31,2,0,completed,,,,,
38434,kl1_2024_081,kor.1,,,Pohang Steelers,Gimcheon Sangmu,2024-12-31,0,0,completed,,,,,
38435,kl1_2024_082,kor.1,,,Pohang Steelers,Gwangju FC,2024-12-31,1,0,completed,,,,,
38436,kl1_2024_083,kor.1,,,Pohang Steelers,Incheon United,2024-12-31,0,0,completed,,,,,
38437,kl1_2024_084,kor.1,,,Pohang Steelers,Jeju SK,2024-12-31,1,1,completed,,,,,
38438,kl1_2024_085,kor.1,,,Pohang Steelers,Jeonbuk Hyundai Motors,2024-12-31,1,0,completed,,,,,
38439,kl1_2024_086,kor.1,,,Pohang Steelers,FC Seoul,2024-12-31,2,2,completed,,,,,
38440,kl1_2024_087,kor.1,,,Pohang Steelers,Suwon FC,2024-12-31,1,1,completed,,,,,
38441,kl1_2024_088,kor.1,,,FC Seoul,Daegu FC,2024-12-31,1,2,completed,,,,,
38442,kl1_2024_089,kor.1,,,FC Seoul,Daejeon Hana Citizen,2024-12-31,2,1,completed,,,,,
38443,kl1_2024_090,kor.1,,,FC Seoul,Gangwon FC,2024-12-31,2,0,completed,,,,,
38444,kl1_2024_091,kor.1,,,FC Seoul,Gimcheon Sangmu,2024-12-31,5,1,completed,,,,,
38445,kl1_2024_092,kor.1,,,FC Seoul,Gwangju FC,2024-12-31,1,2,completed,,,,,
38446,kl1_2024_093,kor.1,,,FC Seoul,Jeju SK,2024-12-31,2,0,completed,,,,,
38447,kl1_2024_094,kor.1,,,FC Seoul,Pohang Steelers,2024-12-31,2,4,completed,,,,,
38448,kl1_2024_095,kor.1,,,FC Seoul,Suwon FC,2024-12-31,3,0,completed,,,,,
38449,kl1_2024_096,kor.1,,,Suwon FC,Daegu FC,2024-12-31,2,0,completed,,,,,
38450,kl1_2024_097,kor.1,,,Suwon FC,Daejeon Hana Citizen,2024-12-31,1,0,completed,,,,,
38451,kl1_2024_098,kor.1,,,Suwon FC,Gangwon FC,2024-12-31,1,2,completed,,,,,
38452,kl1_2024_099,kor.1,,,Suwon FC,Gimcheon Sangmu,2024-12-31,1,4,completed,,,,,
38453,kl1_2024_100,kor.1,,,Suwon FC,Gwangju FC,2024-12-31,1,0,completed,,,,,
38454,kl1_2024_101,kor.1,,,Suwon FC,Incheon United,2024-12-31,3,1,completed,,,,,
38455,kl1_2024_102,kor.1,,,Suwon FC,Jeju SK,2024-12-31,2,1,completed,,,,,
38456,kl1_2024_103,kor.1,,,Suwon FC,Jeonbuk Hyundai Motors,2024-12-31,1,1,completed,,,,,
38457,kl1_2024_104,kor.1,,,Suwon FC,Pohang Steelers,2024-12-31,1,0,completed,,,,,
38458,kl1_2024_105,kor.1,,,Suwon FC,FC Seoul,2024-12-31,0,2,completed,,,,,
38459,kl1_2024_106,kor.1,,,Daegu FC,Daejeon Hana Citizen,2024-12-31,1,1,completed,,,,,
38460,kl1_2024_107,kor.1,,,Daegu FC,Gimcheon Sangmu,2024-12-31,3,0,completed,,,,,
38461,kl1_2024_108,kor.1,,,Daegu FC,Gwangju FC,2024-12-31,0,1,completed,,,,,
38462,kl1_2024_109,kor.1,,,Daegu FC,Incheon United,2024-12-31,1,2,completed,,,,,
38463,kl1_2024_110,kor.1,,,Daegu FC,Jeonbuk Hyundai Motors,2024-12-31,4,3,completed,,,,,
38464,kl1_2024_111,kor.1,,,Daegu FC,FC Seoul,2024-12-31,1,1,completed,,,,,
38465,kl1_2024_112,kor.1,,,Suwon FC,Daegu FC,2024-12-31,2,2,completed,,,,,
38466,kl1_2024_113,kor.1,,,Suwon FC,Daejeon Hana Citizen,2024-12-31,1,2,completed,,,,,
38467,kl1_2024_114,kor.1,,,Suwon FC,Gimcheon Sangmu,2024-12-31,2,4,completed,,,,,
38468,kl1_2024_115,kor.1,,,Suwon FC,Jeju SK,2024-12-31,5,0,completed,,,,,
38469,kl1_2024_116,kor.1,,,Suwon FC,Jeonbuk Hyundai Motors,2024-12-31,0,6,completed,,,,,
38470,kl1_2024_117,kor.1,,,Daejeon Hana Citizen,Gangwon FC,2024-12-31,1,1,completed,,,,,
38471,kl1_2024_118,kor.1,,,Daejeon Hana Citizen,Gwangju FC,2024-12-31,2,0,completed,,,,,
38472,kl1_2024_119,kor.1,,,Daejeon Hana Citizen,Incheon United,2024-12-31,2,1,completed,,,,,
38473,kl1_2024_120,kor.1,,,Daejeon Hana Citizen,Jeonbuk Hyundai Motors,2024-12-31,0,0,completed,,,,,
38474,kl1_2024_121,kor.1,,,Daejeon Hana Citizen,Pohang Steelers,2024-12-31,1,2,completed,,,,,
38475,kl1_2024_122,kor.1,,,Gangwon FC,Daegu FC,2024-12-31,1,1,completed,,,,,
38476,kl1_2024_123,kor.1,,,Gangwon FC,Gwangju FC,2024-12-31,3,2,completed,,,,,
38477,kl1_2024_124,kor.1,,,Gangwon FC,Jeju SK,2024-12-31,4,0,completed,,,,,
38478,kl1_2024_125,kor.1,,,Gangwon FC,Jeonbuk Hyundai Motors,2024-12-31,4,2,completed,,,,,
38479,kl1_2024_126,kor.1,,,Gangwon FC,Suwon FC,2024-12-31,2,2,completed,,,,,
38480,kl1_2024_127,kor.1,,,Gimcheon Sangmu,Daejeon Hana Citizen,2024-12-31,2,2,completed,,,,,
38481,kl1_2024_128,kor.1,,,Gimcheon Sangmu,Gangwon FC,2024-12-31,1,2,completed,,,,,
38482,kl1_2024_129,kor.1,,,Gimcheon Sangmu,Gwangju FC,2024-12-31,2,0,completed,,,,,
38483,kl1_2024_130,kor.1,,,Gimcheon Sangmu,Incheon United,2024-12-31,2,0,completed,,,,,
38484,kl1_2024_131,kor.1,,,Gimcheon Sangmu,Jeonbuk Hyundai Motors,2024-12-31,4,0,completed,,,,,
38485,kl1_2024_132,kor.1,,,Gwangju FC,Incheon United,2024-12-31,0,2,completed,,,,,
38486,kl1_2024_133,kor.1,,,Gwangju FC,Jeju SK,2024-12-31,0,2,completed,,,,,
38487,kl1_2024_134,kor.1,,,Gwangju FC,Pohang Steelers,2024-12-31,2,1,completed,,,,,
38488,kl1_2024_135,kor.1,,,Gwangju FC,FC Seoul,2024-12-31,3,1,completed,,,,,
38489,kl1_2024_136,kor.1,,,Gwangju FC,Suwon FC,2024-12-31,1,0,completed,,,,,
38490,kl1_2024_137,kor.1,,,Incheon United,Gangwon FC,2024-12-31,1,3,completed,,,,,
38491,kl1_2024_138,kor.1,,,Incheon United,Jeonbuk Hyundai Motors,2024-12-31,0,1,completed,,,,,
38492,kl1_2024_139,kor.1,,,Incheon United,FC Seoul,2024-12-31,0,1,completed,,,,,
38493,kl1_2024_140,kor.1,,,Incheon United,Suwon FC,2024-12-31,1,4,completed,,,,,
38494,kl1_2024_141,kor.1,,,Jeju SK,Daegu FC,2024-12-31,0,4,completed,,,,,
38495,kl1_2024_142,kor.1,,,Jeju SK,Daejeon Hana Citizen,2024-12-31,2,1,completed,,,,,
38496,kl1_2024_143,kor.1,,,Jeju SK,Gimcheon Sangmu,2024-12-31,1,0,completed,,,,,
38497,kl1_2024_144,kor.1,,,Jeju SK,Incheon United,2024-12-31,0,1,completed,,,,,
38498,kl1_2024_145,kor.1,,,Jeju SK,Pohang Steelers,2024-12-31,2,1,completed,,,,,
38499,kl1_2024_146,kor.1,,,Jeonbuk Hyundai Motors,Gwangju FC,2024-12-31,0,1,completed,,,,,
38500,kl1_2024_147,kor.1,,,Jeonbuk Hyundai Motors,Jeju SK,2024-12-31,2,1,completed,,,,,
38501,kl1_2024_148,kor.1,,,Jeonbuk Hyundai Motors,Pohang Steelers,2024-12-31,2,1,completed,,,,,
38502,kl1_2024_149,kor.1,,,Jeonbuk Hyundai Motors,FC Seoul,2024-12-31,0,0,completed,,,,,
38503,kl1_2024_150,kor.1,,,Pohang Steelers,Daegu FC,2024-12-31,1,2,completed,,,,,
38504,kl1_2024_151,kor.1,,,Pohang Steelers,Gangwon FC,2024-12-31,2,1,completed,,,,,
38505,kl1_2024_152,kor.1,,,Pohang Steelers,Gimcheon Sangmu,2024-12-31,1,2,completed,,,,,
38506,kl1_2024_153,kor.1,,,Pohang Steelers,Incheon United,2024-12-31,1,0,completed,,,,,
38507,kl1_2024_154,kor.1,,,Pohang Steelers,FC Seoul,2024-12-31,1,2,completed,,,,,
38508,kl1_2024_155,kor.1,,,Pohang Steelers,Suwon FC,2024-12-31,1,1,completed,,,,,
38509,kl1_2024_156,kor.1,,,FC Seoul,Daejeon Hana Citizen,2024-12-31,2,3,completed,,,,,
38510,kl1_2024_157,kor.1,,,FC Seoul,Gangwon FC,2024-12-31,2,0,completed,,,,,
38511,kl1_2024_158,kor.1,,,FC Seoul,Gimcheon Sangmu,2024-12-31,1,0,completed,,,,,
38512,kl1_2024_159,kor.1,,,FC Seoul,Jeju SK,2024-12-31,1,0,completed,,,,,
38513,kl1_2024_160,kor.1,,,FC Seoul,Suwon FC,2024-12-31,1,0,completed,,,,,
38514,kl1_2024_161,kor.1,,,Gangwon FC,Gimcheon Sangmu,2024-12-31,1,0,completed,,,,,
38515,kl1_2024_162,kor.1,,,Gangwon FC,Pohang Steelers,2024-12-31,1,0,completed,,,,,
38516,kl1_2024_163,kor.1,,,Gangwon FC,FC Seoul,2024-12-31,1,0,completed,,,,,
38517,kl1_2024_164,kor.1,,,Gimcheon Sangmu,FC Seoul,2024-12-31,1,3,completed,,,,,
38518,kl1_2024_165,kor.1,,,Gimcheon Sangmu,Suwon FC,2024-12-31,1,0,completed,,,,,
38519,kl1_2024_166,kor.1,,,Pohang Steelers,Gimcheon Sangmu,2024-12-31,0,3,completed,,,,,
38520,kl1_2024_167,kor.1,,,Pohang Steelers,Suwon FC,2024-12-31,1,1,completed,,,,,
38521,kl1_2024_168,kor.1,,,FC Seoul,Pohang Steelers,2024-12-31,1,1,completed,,,,,
38522,kl1_2024_169,kor.1,,,Suwon FC,Gangwon FC,2024-12-31,4,0,completed,,,,,
38523,kl1_2024_170,kor.1,,,Suwon FC,FC Seoul,2024-12-31,0,1,completed,,,,,
38524,kl1_2024_171,kor.1,,,Daegu FC,Incheon United,2024-12-31,1,3,completed,,,,,
38525,kl1_2024_172,kor.1,,,Daegu FC,Jeju SK,2024-12-31,2,2,completed,,,,,
38526,kl1_2024_173,kor.1,,,Daejeon Hana Citizen,Daegu FC,2024-12-31,1,0,completed,,,,,
38527,kl1_2024_174,kor.1,,,Daejeon Hana Citizen,Jeju SK,2024-12-31,2,1,completed,,,,,
38528,kl1_2024_175,kor.1,,,Gwangju FC,Daegu FC,2024-12-31,1,1,completed,,,,,
38529,kl1_2024_176,kor.1,,,Gwangju FC,Daejeon Hana Citizen,2024-12-31,0,0,completed,,,,,
38530,kl1_2024_177,kor.1,,,Incheon United,Daejeon Hana Citizen,2024-12-31,1,2,completed,,,,,
38531,kl1_2024_178,kor.1,,,Incheon United,Gwangju FC,2024-12-31,1,0,completed,,,,,
38532,kl1_2024_179,kor.1,,,Incheon United,Jeju SK,2024-12-31,1,2,completed,,,,,
38533,kl1_2024_180,kor.1,,,Jeju SK,Gwangju FC,2024-12-31,0,0,completed,,,,,
38534,kl1_2024_181,kor.1,,,Jeonbuk Hyundai Motors,Daegu FC,2024-12-31,3,1,completed,,,,,
38535,kl1_2024_182,kor.1,,,Jeonbuk Hyundai Motors,Daejeon Hana Citizen,2024-12-31,0,2,completed,,,,,
38536,kl1_2024_183,kor.1,,,Jeonbuk Hyundai Motors,Incheon United,2024-12-31,0,0,completed,,,,,
38537,kl1_2022_000,kor.1,,,Daegu FC,Gangwon FC,2024-12-31,3,0,completed,,,,,
38538,kl1_2022_001,kor.1,,,Daegu FC,Gimcheon Sangmu,2024-12-31,1,0,completed,,,,,
38539,kl1_2022_002,kor.1,,,Daegu FC,Incheon United,2024-12-31,1,2,completed,,,,,
38540,kl1_2022_003,kor.1,,,Daegu FC,Jeju SK,2024-12-31,1,0,completed,,,,,
38541,kl1_2022_004,kor.1,,,Daegu FC,Jeonbuk Hyundai Motors,2024-12-31,1,1,completed,,,,,
38542,kl1_2022_005,kor.1,,,Daegu FC,Pohang Steelers,2024-12-31,2,2,completed,,,,,
38543,kl1_2022_006,kor.1,,,Daegu FC,Seongnam FC,2024-12-31,3,1,completed,,,,,
38544,kl1_2022_007,kor.1,,,Daegu FC,FC Seoul,2024-12-31,0,2,completed,,,,,
38545,kl1_2022_008,kor.1,,,Daegu FC,Suwon Samsung Bluewings,2024-12-31,3,0,completed,,,,,
38546,kl1_2022_009,kor.1,,,Daegu FC,Suwon FC,2024-12-31,0,0,completed,,,,,
38547,kl1_2022_010,kor.1,,,Gangwon FC,Daegu FC,2024-12-31,2,0,completed,,,,,
38548,kl1_2022_011,kor.1,,,Gangwon FC,Gimcheon Sangmu,2024-12-31,3,2,completed,,,,,
38549,kl1_2022_012,kor.1,,,Gangwon FC,Incheon United,2024-12-31,0,1,completed,,,,,
38550,kl1_2022_013,kor.1,,,Gangwon FC,Jeju SK,2024-12-31,4,2,completed,,,,,
38551,kl1_2022_014,kor.1,,,Gangwon FC,Jeonbuk Hyundai Motors,2024-12-31,1,2,completed,,,,,
38552,kl1_2022_015,kor.1,,,Gangwon FC,Pohang Steelers,2024-12-31,1,1,completed,,,,,
38553,kl1_2022_016,kor.1,,,Gangwon FC,Seongnam FC,2024-12-31,2,0,completed,,,,,
38554,kl1_2022_017,kor.1,,,Gangwon FC,FC Seoul,2024-12-31,1,0,completed,,,,,
38555,kl1_2022_018,kor.1,,,Gangwon FC,Suwon Samsung Bluewings,2024-12-31,1,1,completed,,,,,
38556,kl1_2022_019,kor.1,,,Gangwon FC,Suwon FC,2024-12-31,0,2,completed,,,,,
38557,kl1_2022_020,kor.1,,,Gimcheon Sangmu,Daegu FC,2024-12-31,1,1,completed,,,,,
38558,kl1_2022_021,kor.1,,,Gimcheon Sangmu,Gangwon FC,2024-12-31,1,0,completed,,,,,
38559,kl1_2022_022,kor.1,,,Gimcheon Sangmu,Incheon United,2024-12-31,0,1,completed,,,,,
38560,kl1_2022_023,kor.1,,,Gimcheon Sangmu,Jeju SK,2024-12-31,4,0,completed,,,,,
38561,kl1_2022_024,kor.1,,,Gimcheon Sangmu,Jeonbuk Hyundai Motors,2024-12-31,1,2,completed,,,,,
38562,kl1_2022_025,kor.1,,,Gimcheon Sangmu,Pohang Steelers,2024-12-31,3,2,completed,,,,,
38563,kl1_2022_026,kor.1,,,Gimcheon Sangmu,Seongnam FC,2024-12-31,1,1,completed,,,,,
38564,kl1_2022_027,kor.1,,,Gimcheon Sangmu,FC Seoul,2024-12-31,2,0,completed,,,,,
38565,kl1_2022_028,kor.1,,,Gimcheon Sangmu,Suwon Samsung Bluewings,2024-12-31,1,1,completed,,,,,
38566,kl1_2022_029,kor.1,,,Gimcheon Sangmu,Suwon FC,2024-12-31,0,1,completed,,,,,
38567,kl1_2022_030,kor.1,,,Incheon United,Daegu FC,2024-12-31,2,2,completed,,,,,
38568,kl1_2022_031,kor.1,,,Incheon United,Gangwon FC,2024-12-31,4,1,completed,,,,,
38569,kl1_2022_032,kor.1,,,Incheon United,Gimcheon Sangmu,2024-12-31,1,0,completed,,,,,
38570,kl1_2022_033,kor.1,,,Incheon United,Jeju SK,2024-12-31,2,2,completed,,,,,
38571,kl1_2022_034,kor.1,,,Incheon United,Jeonbuk Hyundai Motors,2024-12-31,0,1,completed,,,,,
38572,kl1_2022_035,kor.1,,,Incheon United,Pohang Steelers,2024-12-31,0,1,completed,,,,,
38573,kl1_2022_036,kor.1,,,Incheon United,Seongnam FC,2024-12-31,1,0,completed,,,,,
38574,kl1_2022_037,kor.1,,,Incheon United,FC Seoul,2024-12-31,1,1,completed,,,,,
38575,kl1_2022_038,kor.1,,,Incheon United,Suwon Samsung Bluewings,2024-12-31,1,0,completed,,,,,
38576,kl1_2022_039,kor.1,,,Incheon United,Suwon FC,2024-12-31,0,1,completed,,,,,
38577,kl1_2022_040,kor.1,,,Jeju SK,Daegu FC,2024-12-31,0,0,completed,,,,,
38578,kl1_2022_041,kor.1,,,Jeju SK,Gangwon FC,2024-12-31,0,0,completed,,,,,
38579,kl1_2022_042,kor.1,,,Jeju SK,Gimcheon Sangmu,2024-12-31,3,1,completed,,,,,
38580,kl1_2022_043,kor.1,,,Jeju SK,Incheon United,2024-12-31,2,1,completed,,,,,
38581,kl1_2022_044,kor.1,,,Jeju SK,Jeonbuk Hyundai Motors,2024-12-31,2,0,completed,,,,,
38582,kl1_2022_045,kor.1,,,Jeju SK,Pohang Steelers,2024-12-31,0,3,completed,,,,,
38583,kl1_2022_046,kor.1,,,Jeju SK,Seongnam FC,2024-12-31,3,2,completed,,,,,
38584,kl1_2022_047,kor.1,,,Jeju SK,FC Seoul,2024-12-31,2,2,completed,,,,,
38585,kl1_2022_048,kor.1,,,Jeju SK,Suwon Samsung Bluewings,2024-12-31,0,0,completed,,,,,
38586,kl1_2022_049,kor.1,,,Jeju SK,Suwon FC,2024-12-31,0,0,completed,,,,,
38587,kl1_2022_050,kor.1,,,Jeonbuk Hyundai Motors,Daegu FC,2024-12-31,1,1,completed,,,,,
38588,kl1_2022_051,kor.1,,,Jeonbuk Hyundai Motors,Gangwon FC,2024-12-31,1,1,completed,,,,,
38589,kl1_2022_052,kor.1,,,Jeonbuk Hyundai Motors,Gimcheon Sangmu,2024-12-31,1,1,completed,,,,,
38590,kl1_2022_053,kor.1,,,Jeonbuk Hyundai Motors,Incheon United,2024-12-31,2,2,completed,,,,,
38591,kl1_2022_054,kor.1,,,Jeonbuk Hyundai Motors,Jeju SK,2024-12-31,0,2,completed,,,,,
38592,kl1_2022_055,kor.1,,,Jeonbuk Hyundai Motors,Pohang Steelers,2024-12-31,0,1,completed,,,,,
38593,kl1_2022_056,kor.1,,,Jeonbuk Hyundai Motors,Seongnam FC,2024-12-31,3,2,completed,,,,,
38594,kl1_2022_057,kor.1,,,Jeonbuk Hyundai Motors,FC Seoul,2024-12-31,1,1,completed,,,,,
38595,kl1_2022_058,kor.1,,,Jeonbuk Hyundai Motors,Suwon Samsung Bluewings,2024-12-31,2,1,completed,,,,,
38596,kl1_2022_059,kor.1,,,Jeonbuk Hyundai Motors,Suwon FC,2024-12-31,1,0,completed,,,,,
38597,kl1_2022_060,kor.1,,,Pohang Steelers,Daegu FC,2024-12-31,1,1,completed,,,,,
38598,kl1_2022_061,kor.1,,,Pohang Steelers,Gangwon FC,2024-12-31,3,1,completed,,,,,
38599,kl1_2022_062,kor.1,,,Pohang Steelers,Gimcheon Sangmu,2024-12-31,1,1,completed,,,,,
38600,kl1_2022_063,kor.1,,,Pohang Steelers,Incheon United,2024-12-31,2,0,completed,,,,,
38601,kl1_2022_064,kor.1,,,Pohang Steelers,Jeju SK,2024-12-31,1,1,completed,,,,,
38602,kl1_2022_065,kor.1,,,Pohang Steelers,Jeonbuk Hyundai Motors,2024-12-31,0,1,completed,,,,,
38603,kl1_2022_066,kor.1,,,Pohang Steelers,Seongnam FC,2024-12-31,1,0,completed,,,,,
38604,kl1_2022_067,kor.1,,,Pohang Steelers,FC Seoul,2024-12-31,1,1,completed,,,,,
38605,kl1_2022_068,kor.1,,,Pohang Steelers,Suwon Samsung Bluewings,2024-12-31,1,0,completed,,,,,
38606,kl1_2022_069,kor.1,,,Pohang Steelers,Suwon FC,2024-12-31,2,0,completed,,,,,
38607,kl1_2022_070,kor.1,,,Seongnam FC,Daegu FC,2024-12-31,1,1,completed,,,,,
38608,kl1_2022_071,kor.1,,,Seongnam FC,Gangwon FC,2024-12-31,0,2,completed,,,,,
38609,kl1_2022_072,kor.1,,,Seongnam FC,Gimcheon Sangmu,2024-12-31,0,3,completed,,,,,
38610,kl1_2022_073,kor.1,,,Seongnam FC,Incheon United,2024-12-31,0,1,completed,,,,,
38611,kl1_2022_074,kor.1,,,Seongnam FC,Jeju SK,2024-12-31,1,2,completed,,,,,
38612,kl1_2022_075,kor.1,,,Seongnam FC,Jeonbuk Hyundai Motors,2024-12-31,0,4,completed,,,,,
38613,kl1_2022_076,kor.1,,,Seongnam FC,Pohang Steelers,2024-12-31,1,4,completed,,,,,
38614,kl1_2022_077,kor.1,,,Seongnam FC,FC Seoul,2024-12-31,0,0,completed,,,,,
38615,kl1_2022_078,kor.1,,,Seongnam FC,Suwon Samsung Bluewings,2024-12-31,2,2,completed,,,,,
38616,kl1_2022_079,kor.1,,,Seongnam FC,Suwon FC,2024-12-31,2,2,completed,,,,,
38617,kl1_2022_080,kor.1,,,FC Seoul,Daegu FC,2024-12-31,2,1,completed,,,,,
38618,kl1_2022_081,kor.1,,,FC Seoul,Gangwon FC,2024-12-31,2,2,completed,,,,,
