player_id,short_name,long_name,overall,potential,age,club_name,nationality_name,league_name,value_eur,wage_eur,pace,shooting,passing,dribbling,defending,physic,skill_moves,weak_foot,player_positions,player_face_url,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,gk_speed,is_gk
70330,A. Warneryd,Alexander Rickard Chadchai Thongla-Iad Warneryd,61,74,19,Tromsø IL,Sweden,Eliteserien,750000,,73,52,53,62,56,58,2,3,"RB, LB, RM",https://cdn.sofifa.net/players/070/330/26_120.png,,,,,,,
70331,A. Boudri,Amin Boudri,65,76,20,GAIS,Sweden,Allsvenskan,1600000,,69,62,63,71,51,59,4,3,"CM, LW, CAM",https://cdn.sofifa.net/players/070/331/26_120.png,,,,,,,
70332,R. Brazionis,Ignacio Ramiro Brazionis Suárez,66,73,23,Racing Club de Montevideo,Uruguay,Primera División,1600000,,56,27,38,41,67,68,2,3,CB,https://cdn.sofifa.net/players/070/332/26_120.png,,,,,,,
70333,G. Petit,Gonzalo Ezequiel Petit Abad,69,81,18,CD Mirandés,Uruguay,La Liga 2,3300000,,62,68,61,69,27,65,3,3,"ST, CAM",https://cdn.sofifa.net/players/070/333/26_120.png,,,,,,,
70334,J. Recoba,Jeremía Alexandre Recoba Perrone,71,82,21,UD Las Palmas,Uruguay,La Liga 2,4200000,,77,69,70,72,59,73,3,3,"LW, CAM, ST, LM",https://cdn.sofifa.net/players/070/334/26_120.png,,,,,,,
70335,L. Sanabria,Lucas Agustín Sanabria Magolé,69,80,21,LA Galaxy,Uruguay,Major League Soccer,3000000,,63,56,63,67,66,65,2,3,"CDM, CM",https://cdn.sofifa.net/players/070/335/26_120.png,,,,,,,
70340,B. Araneda,Benjamín Sebastián Araneda Aravena,54,68,20,CD Palestino,Chile,Primera Division,250000,,70,48,47,57,19,48,2,2,"LM, LW",https://cdn.sofifa.net/players/070/340/26_120.png,,,,,,,
70344,A. Boiro,Adama Boiro Boiro,73,82,23,Athletic Club,Senegal,La Liga,6500000,,75,58,65,69,70,73,3,3,"LB, LM",https://cdn.sofifa.net/players/070/344/26_120.png,,,,,,,
70415,E. Lepaul,Estéban Lepaul,75,80,25,Stade Rennais FC,France,Ligue 1,8500000,,75,75,60,74,36,68,3,3,"ST, CAM, CM",https://cdn.sofifa.net/players/070/415/26_120.png,,,,,,,
70419,Italo,Italo Moreira Barcelos,70,70,27,Jeju United FC,Brazil,K League 1,1700000,,71,65,67,70,67,83,3,3,"CM, CDM",https://cdn.sofifa.net/players/070/419/26_120.png,,,,,,,
70427,F. Surdez,Franck William Surdez,69,76,23,KAA Gent,Switzerland,Pro League,2800000,,78,66,62,69,31,59,3,4,"LM, CAM, ST, LW",https://cdn.sofifa.net/players/070/427/26_120.png,,,,,,,
70430,B. Cabrera,Bruno Cabrera,62,71,22,Lanús,Argentina,Liga Profesional de Fútbol,900000,,70,64,52,66,35,53,3,3,"RM, ST, RW",https://cdn.sofifa.net/players/070/430/26_120.png,,,,,,,
70431,N. Claa,Nicolás Cláa,59,71,20,Godoy Cruz,Argentina,Liga Profesional de Fútbol,475000,,,,,,,,1,2,GK,https://cdn.sofifa.net/players/070/431/26_120.png,61,59,58,59,62,21,1
70432,B. Hatton,Ben Hatton,55,69,19,Rotherham United,England,League One,300000,,68,47,52,56,50,49,2,2,"CAM, CM",https://cdn.sofifa.net/players/070/432/26_120.png,,,,,,,
70435,F. Masuero,Facundo Andrés Masuero,62,68,25,Defensa y Justicia,Argentina,Liga Profesional de Fútbol,500000,,,,,,,,1,2,GK,https://cdn.sofifa.net/players/070/435/26_120.png,64,66,62,63,60,26,1
70436,E. Kuhinja,Emir Kuhinja,61,70,23,1. FC Magdeburg,Germany,2. Bundesliga,725000,,76,61,50,59,35,59,2,3,ST,https://cdn.sofifa.net/players/070/436/26_120.png,,,,,,,
70438,T. Parmo,Tomás Parmo,64,82,17,Independiente,Argentina,Liga Profesional de Fútbol,1500000,,77,61,63,66,44,45,3,3,"CAM, CM",https://cdn.sofifa.net/players/070/438/26_120.png,,,,,,,
70439,M. Morro,Mateo Morro,61,76,19,Independiente,Argentina,Liga Profesional de Fútbol,675000,,,,,,,,1,2,GK,https://cdn.sofifa.net/players/070/439/26_120.png,61,61,62,65,60,31,1
70440,D. Tarzia,Diego Tarzia,64,75,22,Independiente,Argentina,Liga Profesional de Fútbol,1300000,,72,68,57,66,23,54,3,2,"LW, LM",https://cdn.sofifa.net/players/070/440/26_120.png,,,,,,,
70441,A. Luna,Alex Nahuel Luna,70,79,21,Instituto Atlético Central Córdoba,Argentina,Liga Profesional de Fútbol,3600000,,78,69,68,71,46,56,3,3,"CAM, ST, LM, CM",https://cdn.sofifa.net/players/070/441/26_120.png,,,,,,,
70442,T. Reid-Brown,Tahir Yazid Reid-Brown,48,68,18,Orlando City SC,United States,Major League Soccer,120000,,78,28,33,42,42,49,2,3,"LB, LM",https://cdn.sofifa.net/players/070/442/26_120.png,,,,,,,
70443,L. Palavecino,Lucas Agustín Palavecino,60,68,21,CA Banfield,Argentina,Liga Profesional de Fútbol,525000,,69,44,53,62,59,48,2,2,"CDM, CM",https://cdn.sofifa.net/players/070/443/26_120.png,,,,,,,
70444,M. Jones,Malachi Jones,57,65,21,New York City FC,Sierra Leone,Major League Soccer,375000,,77,55,48,62,27,44,2,3,"LW, ST, LM",https://cdn.sofifa.net/players/070/444/26_120.png,,,,,,,
70445,G. Knudsen,Gustav Nørregaard Knudsen,56,76,18,Vejle Boldklub,Denmark,Superliga,350000,,,,,,,,1,2,GK,https://cdn.sofifa.net/players/070/445/26_120.png,55,54,55,57,56,26,1
70446,M. Forbes,Michael Forbes,57,71,21,Northampton Town,Northern Ireland,League One,375000,,53,31,42,48,56,65,2,2,CB,https://cdn.sofifa.net/players/070/446/26_120.png,,,,,,,
70448,A. Aznou,Adam Aznou Ben Cheikhآدم أزنو,66,82,19,Everton,Morocco,Premier League,2100000,,80,52,61,72,59,51,3,3,LB,https://cdn.sofifa.net/players/070/448/26_120.png,,,,,,,
70450,F. Benaissa-Yahia,Fahem Benssouna Ali Benaïssa-Yahia,65,72,23,Casa Pia,France,Primeira Liga,1400000,,67,56,60,64,63,64,2,2,"LB, LM",https://cdn.sofifa.net/players/070/450/26_120.png,,,,,,,
70458,L. Michal,Lucas Michal,64,80,20,AS Monaco,France,Ligue 1,1500000,,74,58,58,68,23,37,3,3,"LM, LW",https://cdn.sofifa.net/players/070/458/26_120.png,,,,,,,
70460,J. van de Haar,Jesse van de Haar,63,76,20,FC Utrecht,Netherlands,Eredivisie,1200000,,61,63,47,62,20,55,2,3,ST,https://cdn.sofifa.net/players/070/460/26_120.png,,,,,,,
70462,H. Güreler,Hamza Güreler,64,79,19,Medipol Başakşehir FK,Türkiye,Süper Lig,1300000,,64,35,54,49,66,58,2,3,CB,https://cdn.sofifa.net/players/070/462/26_120.png,,,,,,,
70465,N. Jatta,Nuha David Jatta,61,78,19,VfB Stuttgart II,Germany,3. Liga,850000,,64,52,65,59,52,56,3,3,"CAM, LM, CM",https://cdn.sofifa.net/players/070/465/26_120.png,,,,,,,
70471,E. Akinsanmiro,Ebenezer Akinsanmiro,67,80,20,Pisa,Nigeria,Serie A,2400000,,76,67,67,68,61,73,2,3,"CM, CAM",https://cdn.sofifa.net/players/070/471/26_120.png,,,,,,,
70473,T. Pouilly,Tom Tony Pouilly,66,74,22,Pau FC,France,Ligue 2,1800000,,63,45,62,66,62,62,2,2,"RB, CDM, RM",https://cdn.sofifa.net/players/070/473/26_120.png,,,,,,,
70475,A. Mahamoud,Adel Mahamoud,64,74,22,FC Nantes,Comoros,Ligue 1,1300000,,72,62,53,72,21,38,3,3,"LW, ST, LM",https://cdn.sofifa.net/players/070/475/26_120.png,,,,,,,
70477,D. Tabibou,Dehmaine Tabibou Assoumani,64,79,20,FC Nantes,France,Ligue 1,1400000,,63,52,65,72,47,57,4,2,"CM, CAM",https://cdn.sofifa.net/players/070/477/26_120.png,,,,,,,
70480,A. Njie,Alieu Eybi Njie,65,77,20,Torino,Sweden,Serie A,1700000,,77,65,55,71,24,54,2,3,"ST, LW, LM",https://cdn.sofifa.net/players/070/480/26_120.png,,,,,,,
70481,A. Ciammaglichella,Aaron Ciammaglichella,62,79,20,SS Juve Stabia,Italy,Serie B,1000000,,66,57,60,63,63,58,3,4,"CM, CDM",https://cdn.sofifa.net/players/070/481/26_120.png,,,,,,,
70482,M. Ilić,Mihajlo IlićМихајло Илић,68,81,21,RSC Anderlecht,Serbia,Pro League,2800000,,45,42,51,53,68,69,2,3,CB,https://cdn.sofifa.net/players/070/482/26_120.png,,,,,,,
70483,S. Culbert,Sam Culbert,52,67,19,Livingston FC,Scotland,Premiership,190000,,64,52,43,55,20,48,2,2,ST,https://cdn.sofifa.net/players/070/483/26_120.png,,,,,,,
70492,Thiago Dombroski,Thiago Dombroski Moreira,59,65,23,Bruk-Bet Termalica Nieciecza,Brazil,Ekstraklasa,325000,,69,28,37,47,61,62,2,2,CB,https://cdn.sofifa.net/players/070/492/26_120.png,,,,,,,
70496,N. Adedeji-Sternberg,Noah Adedeji-Sternberg,67,83,20,KRC Genk,Belgium,Pro League,2700000,,88,66,58,72,24,53,3,3,"LM, LW",https://cdn.sofifa.net/players/070/496/26_120.png,,,,,,,
70497,K. Karetsas,Konstantinos Karetsas,70,86,17,KRC Genk,Greece,Pro League,4000000,,73,65,72,77,23,46,3,4,"CAM, RW, CM",https://cdn.sofifa.net/players/070/497/26_120.png,,,,,,,
70500,C. Konietzke,Corsin Konietzke,63,82,19,FC St.Gallen 1879,Switzerland,Super League,1200000,,64,44,60,61,58,71,2,3,"CDM, CM",https://cdn.sofifa.net/players/070/500/26_120.png,,,,,,,
70511,G. Diakité,Gaoussou Diakité,62,77,19,FC Lausanne-Sport,Mali,Super League,950000,,71,61,53,72,43,60,2,2,"ST, CM",https://cdn.sofifa.net/players/070/511/26_120.png,,,,,,,
70513,H. Shillington,Harrison Thomas Shillington,50,63,20,Melbourne City FC,Australia,A-League Men,110000,,55,27,38,48,48,42,2,3,"RB, RM",https://cdn.sofifa.net/players/070/513/26_120.png,,,,,,,
70514,A. Padmanabhan,Ankith Padmanabhan,51,57,23,NorthEast United,India,Super League,90000,,66,52,38,51,19,47,2,3,ST,https://cdn.sofifa.net/players/070/514/26_120.png,,,,,,,
70515,A. Lebib,Andriano Lebib,57,72,19,Perth Glory,Australia,A-League Men,375000,,90,24,35,36,56,60,2,3,CB,https://cdn.sofifa.net/players/070/515/26_120.png,,,,,,,
70518,Z. Lisolajski,Zach Lisolajski,56,72,19,Perth Glory,Australia,A-League Men,350000,,61,25,37,44,57,62,2,3,"LB, CB, LM",https://cdn.sofifa.net/players/070/518/26_120.png,,,,,,,
70520,W. Waweru,Wilson Waweru,59,62,24,Sligo Rovers,Republic of Ireland,Premier Division,300000,,70,58,46,53,28,70,2,3,ST,https://cdn.sofifa.net/players/070/520/26_120.png,,,,,,,
70522,T. Doğan,Tyler Doğan,58,72,19,Holstein Kiel,Türkiye,2. Bundesliga,425000,,,,,,,,1,3,GK,https://cdn.sofifa.net/players/070/522/26_120.png,61,55,57,58,62,24,1
70524,F. Stolz,Franz Valentin Stolz,66,71,24,Rapid Bucuresti,Austria,Liga I,1000000,,,,,,,,1,3,GK,https://cdn.sofifa.net/players/070/524/26_120.png,66,64,64,63,66,25,1
70539,L. Vennegoor of Hess.,Lucas Vennegoor of Hesselink,61,79,19,FC Twente,Netherlands,Eredivisie,850000,,59,59,42,58,24,63,2,4,ST,https://cdn.sofifa.net/players/070/539/26_120.png,,,,,,,
70541,O. Pona,Oumar Kalifa Pona,57,72,19,Angers SCO,Mali,Ligue 1,350000,,,,,,,,1,2,GK,https://cdn.sofifa.net/players/070/541/26_120.png,57,58,53,55,57,39,1
70545,K. de Rooij,Kaj de Rooij,63,68,24,PEC Zwolle,Netherlands,Eredivisie,725000,,71,54,60,64,31,57,3,3,"LM, RM, LW",https://cdn.sofifa.net/players/070/545/26_120.png,,,,,,,
70550,D. Morris,Darick Kobie Morris,66,66,29,Meizhou Hakka,Croatia,Super League,725000,,83,38,45,52,63,75,2,3,"CB, CDM, CM",https://cdn.sofifa.net/players/070/550/26_120.png,,,,,,,
70552,S. Malkoçoğlu,Salih Malkoçoğlu,59,76,20,Trabzonspor,Türkiye,Süper Lig,550000,,65,50,55,64,58,60,2,3,"CDM, CM, CB",https://cdn.sofifa.net/players/070/552/26_120.png,,,,,,,
70555,Tiago Gabriel,Tiago Gabriel Coelho Oliveira,68,77,20,Lecce,Portugal,Serie A,2500000,,61,35,46,43,68,74,2,2,CB,https://cdn.sofifa.net/players/070/555/26_120.png,,,,,,,
70565,F. Machado,Facundo Machado Campos,61,70,21,Racing Club de Montevideo,Uruguay,Primera División,650000,,,,,,,,1,3,GK,https://cdn.sofifa.net/players/070/565/26_120.png,62,60,61,62,62,26,1
70569,M. Linday,Marcus Linday,68,78,22,SC Heerenveen,Sweden,Eredivisie,2700000,,61,59,62,67,64,66,2,3,"CM, CDM",https://cdn.sofifa.net/players/070/569/26_120.png,,,,,,,
70571,Kevin,Kevin Santos Lopes de Macedo,76,81,22,Fulham FC,Brazil,Premier League,11500000,,81,70,70,80,33,61,4,3,"LM, LW, RW",https://cdn.sofifa.net/players/070/571/26_120.png,,,,,,,
70577,K. Gyamfi,Kingsley Gyamfi,64,74,21,Östers IF,Ghana,Allsvenskan,1200000,,62,32,43,55,63,69,2,3,"CB, RB",https://cdn.sofifa.net/players/070/577/26_120.png,,,,,,,
70582,J. Petris,Jeremy Arnaud Petris,68,68,27,Watford,France,Championship,1200000,,75,28,50,57,67,65,2,3,RB,https://cdn.sofifa.net/players/070/582/26_120.png,,,,,,,
70584,N. Masoud,Nayef Khaled Rashid Mubarak Masoudنايف خالد راشد مبارك مسعود,58,64,24,Al Fateh,Saudi Arabia,Pro League,300000,,57,32,52,49,58,57,2,2,"CDM, CM, CB",https://cdn.sofifa.net/players/070/584/26_120.png,,,,,,,
70585,João Luiz,João Luiz Alves Soares,59,59,26,Blau-Weiß Linz,Brazil,Bundesliga,250000,,67,57,52,64,24,33,4,3,"RW, LW, RM",https://cdn.sofifa.net/players/070/585/26_120.png,,,,,,,
70587,F. Moya,Flavio Martín Moya Ortega,58,72,19,Universidad de Chile,Chile,Primera Division,475000,,68,51,53,63,44,58,2,3,CM,https://cdn.sofifa.net/players/070/587/26_120.png,,,,,,,
70626,F. Ruíz,Freiver Stiven Ruíz Vallecilla,62,69,22,Carabobo FC,Venezuela,Primera Division,800000,,73,57,52,64,25,36,3,4,"RW, ST, RM",https://cdn.sofifa.net/players/070/626/26_120.png,,,,,,,
70628,D. Ďuriš,Dávid Ďuriš,70,71,26,Rosenborg BK,Slovakia,Eliteserien,1900000,,77,68,66,73,37,55,3,3,"LW, CAM, LM",https://cdn.sofifa.net/players/070/628/26_120.png,,,,,,,
70631,Yoon Jae Seok,Jae-seok Yoon윤재석,62,70,21,Ulsan HD FC,Korea Republic,K League 1,900000,,65,56,53,64,50,63,3,3,"LM, RM, RW, LW",https://cdn.sofifa.net/players/070/631/26_120.png,,,,,,,
70634,Jung Jae Sang,Jae-sang Jeong정재상,57,69,21,Daegu FC,Korea Republic,K League 1,400000,,57,52,40,59,21,65,2,3,ST,https://cdn.sofifa.net/players/070/634/26_120.png,,,,,,,
70636,Park Jin Young,Jin-young Park박진영,60,71,23,Daegu FC,Korea Republic,K League 1,500000,,55,27,45,38,57,70,2,3,"CB, CDM, CM",https://cdn.sofifa.net/players/070/636/26_120.png,,,,,,,
70637,Jung Heon Taek,Heon-taek Jeong정헌택,50,57,22,Daegu FC,Korea Republic,K League 1,90000,,53,28,35,46,49,53,2,3,"RB, RM",https://cdn.sofifa.net/players/070/637/26_120.png,,,,,,,
70641,Kim Hyeon Jun,Hyeon-jun Kim김현준,53,62,22,Daegu FC,Korea Republic,K League 1,200000,,49,25,35,37,52,60,2,3,CB,https://cdn.sofifa.net/players/070/641/26_120.png,,,,,,,
70642,Kim Min Young,Min-young Kim김민영,53,57,25,Daegu FC,Korea Republic,K League 1,130000,,64,52,38,56,20,46,2,3,ST,https://cdn.sofifa.net/players/070/642/26_120.png,,,,,,,
70650,T. Fumagalli,Tommaso Fumagalli,69,74,25,Virtus Entella,Italy,Serie B,2100000,,81,68,63,70,36,68,3,4,"ST, CAM",https://cdn.sofifa.net/players/070/650/26_120.png,,,,,,,
70651,Kaio César,Kaio César Andrade Lima,73,83,21,Al Hilal,Brazil,Pro League,7000000,,86,60,65,80,33,44,5,3,"RM, RW",https://cdn.sofifa.net/players/070/651/26_120.png,,,,,,,
70654,A. Vanlalrinchhana,Aron Vanlalrinchhana,47,58,21,Hyderabad FC,India,Super League,110000,,47,48,44,50,23,44,2,3,"RM, RW",https://cdn.sofifa.net/players/070/654/26_120.png,,,,,,,
70658,Abhijith PA,Abhijith PA,52,62,22,Hyderabad FC,India,Super League,180000,,48,47,52,55,35,47,2,3,"CAM, CDM, ST",https://cdn.sofifa.net/players/070/658/26_120.png,,,,,,,
70661,J. Sunny,Joseph Sunny,52,60,21,Hyderabad FC,India,Super League,180000,,56,54,42,56,17,40,2,3,"ST, RM, RW",https://cdn.sofifa.net/players/070/661/26_120.png,,,,,,,
70669,G. Chiaverano,Giovani Chiaverano Meroi,58,73,20,Newell's Old Boys,Argentina,Liga Profesional de Fútbol,500000,,69,57,54,57,29,51,2,3,"RM, ST, RW",https://cdn.sofifa.net/players/070/669/26_120.png,,,,,,,
70670,T. Santamaría,Thiago Santamaría,68,78,22,Independiente del Valle,Argentina,Serie A,2600000,,75,45,61,67,63,68,2,3,"RB, RM",https://cdn.sofifa.net/players/070/670/26_120.png,,,,,,,
70671,Chissumba,Francisco Edgar Chissumba Rodrigues,70,80,20,Alverca,Portugal,Primeira Liga,3300000,,81,44,66,70,63,70,2,2,"LB, LM",https://cdn.sofifa.net/players/070/671/26_120.png,,,,,,,
70676,N. Dubersarsky,Nicolás Dubersarsky,61,76,20,Austin FC,Argentina,Major League Soccer,775000,,59,44,60,62,52,65,2,3,"CM, CDM",https://cdn.sofifa.net/players/070/676/26_120.png,,,,,,,
70679,T. Ramírez,Tobías Emanuel Ramírez Cardozo,69,85,18,Argentinos Juniors,Argentina,Liga Profesional de Fútbol,3300000,,78,39,57,61,69,72,2,3,CB,https://cdn.sofifa.net/players/070/679/26_120.png,,,,,,,
70680,L. Gómez,Lucas Nicolás Gómez,61,75,21,Argentinos Juniors,Argentina,Liga Profesional de Fútbol,800000,,67,54,58,64,58,63,2,3,"LM, CM, LW",https://cdn.sofifa.net/players/070/680/26_120.png,,,,,,,
70681,G. Siri,Gonzalo Siri Payer,62,72,22,Argentinos Juniors,Argentina,Liga Profesional de Fútbol,775000,,,,,,,,1,3,GK,https://cdn.sofifa.net/players/070/681/26_120.png,63,59,62,60,62,44,1
70685,M. Perelló,Matías Mijail Perelló,64,70,23,Central Cordoba SdE,Argentina,Liga Profesional de Fútbol,925000,,68,63,57,70,32,44,3,3,"RM, CM, RW",https://cdn.sofifa.net/players/070/685/26_120.png,,,,,,,
70687,F. Medina,Federico Tomás Medina,62,75,21,Cerro Largo,Argentina,Primera División,975000,,74,60,61,64,59,47,3,3,"RW, RM",https://cdn.sofifa.net/players/070/687/26_120.png,,,,,,,
70688,J. Lucco,Jeremías Nicolás Lucco Piccoli,60,75,19,Belgrano de Córdoba,Argentina,Liga Profesional de Fútbol,575000,,62,47,63,64,46,45,2,3,"CAM, ST, LM, CM",https://cdn.sofifa.net/players/070/688/26_120.png,,,,,,,
70689,M. Benítez,Mauricio Leonel Benítez,62,73,21,Royal Antwerp FC,Argentina,Pro League,900000,,59,55,60,63,61,68,2,3,"CM, CDM, CB",https://cdn.sofifa.net/players/070/689/26_120.png,,,,,,,
70690,J. Saralegui,Jabes Esteban Saralegui,67,75,22,Tigre,Argentina,Liga Profesional de Fútbol,2300000,,73,57,64,68,57,66,3,3,"RM, CM, RW",https://cdn.sofifa.net/players/070/690/26_120.png,,,,,,,
70693,T. Nemčík,Tomáš Nemčík,70,78,24,Rosenborg BK,Slovakia,Eliteserien,3300000,,56,40,52,56,70,74,2,3,CB,https://cdn.sofifa.net/players/070/693/26_120.png,,,,,,,
70694,T. Claes,Thomas Claes,66,78,21,SV Zulte Waregem,Belgium,Pro League,2100000,,62,65,69,69,37,61,2,4,"CM, CAM, CDM",https://cdn.sofifa.net/players/070/694/26_120.png,,,,,,,
70697,S. Flores,Santiago Gabriel Flores,68,75,24,Independiente Rivadavia,Argentina,Liga Profesional de Fútbol,2200000,,66,28,49,61,66,75,2,3,CB,https://cdn.sofifa.net/players/070/697/26_120.png,,,,,,,
70698,R. Borzone,Rodrigo Borzone,64,74,20,Estudiantes de La Plata,Argentina,Liga Profesional de Fútbol,1100000,,,,,,,,1,2,GK,https://cdn.sofifa.net/players/070/698/26_120.png,64,61,60,64,63,23,1
70699,J. Cortazzo,Juan Cruz Cortazzo,61,74,19,Gimnasia y Esgrima La Plata,Argentina,Liga Profesional de Fútbol,725000,,53,29,43,51,61,71,2,2,CB,https://cdn.sofifa.net/players/070/699/26_120.png,,,,,,,
70700,F. Petrasso,Francisco Petrasso,66,75,23,Rio Ave FC,Argentina,Primeira Liga,1800000,,55,30,41,48,64,75,2,2,"CB, RB",https://cdn.sofifa.net/players/070/700/26_120.png,,,,,,,
70701,T. Ostchega,Tobias Ostchega,68,69,26,Belgrano de Córdoba,Argentina,Liga Profesional de Fútbol,1300000,,78,40,57,63,62,66,2,3,"LB, LM, CM",https://cdn.sofifa.net/players/070/701/26_120.png,,,,,,,
70703,M. Reali,Matías Reali,70,70,28,San Lorenzo de Almagro,Argentina,Liga Profesional de Fútbol,1600000,,80,65,62,75,28,46,3,4,"LW, ST, RM, LM",https://cdn.sofifa.net/players/070/703/26_120.png,,,,,,,
70709,C. Ortíz,Cristian Nicolás Ortíz,55,69,20,Platense,Argentina,Liga Profesional de Fútbol,300000,,66,44,57,54,50,54,2,2,CM,https://cdn.sofifa.net/players/070/709/26_120.png,,,,,,,
70710,D. González,David Daniel González Torres,64,74,21,Racing Club,Argentina,Liga Profesional de Fútbol,1300000,,58,54,65,67,48,50,2,3,CM,https://cdn.sofifa.net/players/070/710/26_120.png,,,,,,,
70711,E. Ocampo,Elías Nahuel Ocampo,62,75,21,Rosario Central,Argentina,Liga Profesional de Fútbol,975000,,75,51,59,64,48,49,3,2,"RM, RB",https://cdn.sofifa.net/players/070/711/26_120.png,,,,,,,
70712,A. Módica,Agustín Ignacio Módica,64,74,22,Rosario Central,Italy,Liga Profesional de Fútbol,1300000,,58,67,46,60,26,60,2,3,ST,https://cdn.sofifa.net/players/070/712/26_120.png,,,,,,,
70723,T. Meynadier,Tom Meynadier,65,70,25,Sporting Club Bastia,France,Ligue 2,975000,,84,43,55,60,59,70,2,3,"RB, RM",https://cdn.sofifa.net/players/070/723/26_120.png,,,,,,,
70725,S. Ouaissa,Sami Ouaissa,68,78,20,NEC Nijmegen,Netherlands,Eredivisie,2600000,,74,59,62,69,40,63,3,3,"RM, CAM, RW",https://cdn.sofifa.net/players/070/725/26_120.png,,,,,,,
70726,A. Hadj-Moussa,Anis Hadj Moussaأنيس حاج موسى,76,82,23,Feyenoord,Algeria,Eredivisie,12000000,,80,69,67,84,30,52,5,3,"RW, RM",https://cdn.sofifa.net/players/070/726/26_120.png,,,,,,,
70728,K. Wätjen,Kjell-Arik Wätjen,67,82,19,VfL Bochum 1848,Germany,2. Bundesliga,2400000,,71,55,66,69,55,56,3,3,"CM, CAM, RM",https://cdn.sofifa.net/players/070/728/26_120.png,,,,,,,
70730,M. Garananga,Munashe Peter Garananga,69,74,24,FC København,Zimbabwe,Superliga,1900000,,67,42,51,60,67,75,2,3,CB,https://cdn.sofifa.net/players/070/730/26_120.png,,,,,,,
70744,L. Turner,Luke Turner,59,65,23,St Patrick's Athletic FC,Republic of Ireland,Premier Division,325000,,51,28,39,40,58,71,2,2,"CB, LB, RB, LM",https://cdn.sofifa.net/players/070/744/26_120.png,,,,,,,
70745,Kazu,Christian Kendji Wagatsuma Ferreira,64,69,25,Oțelul Galați,Brazil,Liga I,800000,,73,46,59,61,60,63,2,2,"LB, LM",https://cdn.sofifa.net/players/070/745/26_120.png,,,,,,,
70746,T. Krouma,Thaer Kroumaثائر کروما,61,61,35,Mumbai City FC,Syria,Super League,90000,,44,46,39,47,65,68,2,3,"CB, CDM, CM",https://cdn.sofifa.net/players/070/746/26_120.png,,,,,,,
70752,A. Chase,Anrie Chaseチェイス アンリ,68,77,21,FC Red Bull Salzburg,Japan,Bundesliga,2500000,,68,27,41,48,68,74,2,2,CB,https://cdn.sofifa.net/players/070/752/26_120.png,,,,,,,
70753,B. Edet,Blessing Essien Edet,62,72,20,Caracas FC,Nigeria,Primera Division,875000,,71,43,56,60,59,62,2,2,"CM, CDM, CB",https://cdn.sofifa.net/players/070/753/26_120.png,,,,,,,
70754,L. Reinoso,Lucciano Fabrissio Reinoso Torin,62,75,19,Caracas FC,Venezuela,Primera Division,950000,,65,60,45,60,21,57,2,3,ST,https://cdn.sofifa.net/players/070/754/26_120.png,,,,,,,
70756,M. Vegas,Miguel Enrique Vegas Cordero,64,76,19,Caracas FC,Venezuela,Primera Division,1300000,,63,44,60,61,58,51,2,2,"CDM, CM",https://cdn.sofifa.net/players/070/756/26_120.png,,,,,,,
70759,Hwang Seo Ung,Seo-woong Hwang황서웅,52,62,20,Pohang Steelers,Korea Republic,K League 1,170000,,56,41,46,59,32,49,2,3,"CAM, CM",https://cdn.sofifa.net/players/070/759/26_120.png,,,,,,,
70760,Kim Dong Min,Dong-min Kim김동민,47,59,20,Pohang Steelers,Korea Republic,K League 1,110000,,52,34,43,49,45,43,2,3,"CDM, CM",https://cdn.sofifa.net/players/070/760/26_120.png,,,,,,,
70761,Lee Dong Hyeop,Dong-hyeop Lee이동협,49,57,22,Pohang Steelers,Korea Republic,K League 1,100000,,57,27,35,47,48,41,2,3,"LB, LM",https://cdn.sofifa.net/players/070/761/26_120.png,,,,,,,
70762,Lee Gyu Min,Kyu-min Lee이규민,49,64,19,Pohang Steelers,Korea Republic,K League 1,110000,,58,50,43,51,26,43,2,3,"RM, RW",https://cdn.sofifa.net/players/070/762/26_120.png,,,,,,,
70763,Kim Dong Jin,Dong-jin Kim김동진,59,69,21,Pohang Steelers,Korea Republic,K League 1,500000,,49,50,55,57,54,64,2,3,CM,https://cdn.sofifa.net/players/070/763/26_120.png,,,,,,,
