review_id,fixture_id,prediction_id,review_hash,reviewed_at,brier_score,matched_patterns_json,review_json
29,65,65,2edf5a5a91b67e11e636e821d7bd735223686d651f5859fb6d1eb71c80d774bb,2026-07-18T22:21:40.862787,0.258398,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-18T22:21:40.862787"",""match"":""美国 vs 澳大利亚"",""stage"":""group"",""predicted"":{""home_win_prob"":58.5,""draw_prob"":21.3,""away_win_prob"":20.2},""actual"":{""score"":""2-0"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.585,""actual_prob"":1.0,""brier_score"":0.2584,""upset"":false,""error_magnitude"":0.085,""score"":""2-0""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (58%), 实际 home (2-0) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.258, 校准良好""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""medium""}],""rule_9_compliance"":true}"
30,68,68,de5c326edcd524b2339dfd4f3f8b306aa3f1472ceae70b149bc4daec699fe68b,2026-07-18T22:21:47.322040,0.18305,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-18T22:21:47.322040"",""match"":""苏格兰 vs 摩洛哥"",""stage"":""group"",""predicted"":{""home_win_prob"":12.5,""draw_prob"":22.0,""away_win_prob"":65.5},""actual"":{""score"":""0-1"",""outcome"":""away""},""probability_error"":{""predicted_outcome"":""away"",""actual_outcome"":""away"",""predicted_prob"":0.655,""actual_prob"":1.0,""brier_score"":0.183,""upset"":false,""error_magnitude"":0.155,""score"":""0-1""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 away 胜 (66%), 实际 away (0-1) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.183, 校准良好""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""medium""}],""rule_9_compliance"":true}"
31,71,71,800023b87c3b665de476022e0f6cb1288cd1bc8b3022a8e7be70a81d94f3b08a,2026-07-18T22:21:54.986241,0.05832199999999998,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-18T22:21:54.986241"",""match"":""巴西 vs 海地"",""stage"":""group"",""predicted"":{""home_win_prob"":82.4,""draw_prob"":16.5,""away_win_prob"":1.1},""actual"":{""score"":""3-0"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.824,""actual_prob"":1.0,""brier_score"":0.0583,""upset"":false,""error_magnitude"":0.324,""score"":""3-0""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (82%), 实际 home (3-0) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.058, 校准良好""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""high""}],""rule_9_compliance"":true}"
32,73,73,cf34b44c28add5afdcff250886f063d4b8ed5be54ea99b14c3272ce3e369d097,2026-07-18T22:21:56.446677,1.171986,"[""M1_label_pinning""]","{""timestamp"":""2026-07-18T22:21:56.446677"",""match"":""土耳其 vs 巴拉圭"",""stage"":""group"",""predicted"":{""home_win_prob"":61.6,""draw_prob"":24.1,""away_win_prob"":14.3},""actual"":{""score"":""0-1"",""outcome"":""away""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""away"",""predicted_prob"":0.616,""actual_prob"":1.0,""brier_score"":1.172,""upset"":true,""error_magnitude"":0.616,""score"":""0-1""},""matched_patterns"":[""M1_label_pinning""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (62%), 实际 away (0-1)"",""column_2_pattern"":""M1_label_pinning"",""column_3_skill_update"":""按对手风格动态调整 -15% 加权""}],""skill_updates_suggested"":[{""pattern_id"":""M1_label_pinning"",""pattern_name"":""标签固化"",""description"":""如\""反击之王\""标签一成不变加权, 忽略对手风格"",""suggested_fix"":""按对手风格动态调整 -15% 加权"",""priority"":""high""}],""rule_9_compliance"":true}"
33,75,75,f73b37a6fa603952b680b03e3d62f41a2002918ffbbfbdf4b68fbffc3252ca2b,2026-07-18T22:22:02.935688,0.07740600000000003,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-18T22:22:02.935688"",""match"":""荷兰 vs 瑞典"",""stage"":""group"",""predicted"":{""home_win_prob"":79.8,""draw_prob"":19.1,""away_win_prob"":1.1},""actual"":{""score"":""5-1"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.798,""actual_prob"":1.0,""brier_score"":0.0774,""upset"":false,""error_magnitude"":0.298,""score"":""5-1""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (80%), 实际 home (5-1) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.077, 校准良好""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""medium""}],""rule_9_compliance"":true}"
34,77,77,aecdf1c1e7dc4aedccbc44e501a74b2993d70691e885e88bcc9a234493ed99b5,2026-07-18T22:22:14.122529,0.05659799999999998,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-18T22:22:14.122529"",""match"":""德国 vs 科特迪瓦"",""stage"":""group"",""predicted"":{""home_win_prob"":82.7,""draw_prob"":16.3,""away_win_prob"":1.0},""actual"":{""score"":""2-1"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.827,""actual_prob"":1.0,""brier_score"":0.0566,""upset"":false,""error_magnitude"":0.327,""score"":""2-1""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (83%), 实际 home (2-1) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.057, 校准良好""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""high""}],""rule_9_compliance"":true}"
35,81,81,7bda263efb6c070174e74f2f606be6be288a38e9d41be06c1722adc38581a8b9,2026-07-18T22:22:20.666259,1.177178,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-18T22:22:20.666259"",""match"":""厄瓜多尔 vs 库拉索"",""stage"":""group"",""predicted"":{""home_win_prob"":69.2,""draw_prob"":17.5,""away_win_prob"":13.3},""actual"":{""score"":""0-0"",""outcome"":""draw""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""draw"",""predicted_prob"":0.692,""actual_prob"":1.0,""brier_score"":1.1772,""upset"":true,""error_magnitude"":0.692,""score"":""0-0""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (69%), 实际 draw (0-0)"",""column_2_pattern"":""M6_passive_degradation"",""column_3_skill_update"":""强制主动获取实时数据 (Rule 10)""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""high""}],""rule_9_compliance"":true}"
36,87,87,b71ba4ee2f026ca5ce1d4eb5d4c3bf07fe621d8a80876928413522df2d7a501e,2026-07-18T22:22:29.384643,0.20083399999999998,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-18T22:22:29.384643"",""match"":""突尼斯 vs 日本"",""stage"":""group"",""predicted"":{""home_win_prob"":10.9,""draw_prob"":24.8,""away_win_prob"":64.3},""actual"":{""score"":""0-4"",""outcome"":""away""},""probability_error"":{""predicted_outcome"":""away"",""actual_outcome"":""away"",""predicted_prob"":0.643,""actual_prob"":1.0,""brier_score"":0.2008,""upset"":false,""error_magnitude"":0.143,""score"":""0-4""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 away 胜 (64%), 实际 away (0-4) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.201, 校准良好""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""medium""}],""rule_9_compliance"":true}"
37,89,89,69e57feea71715e18b703a0b7dc02b6e71d5a312bff0752fe7d26aedb9082bed,2026-07-18T22:22:31.216399,0.06248600000000003,[],"{""timestamp"":""2026-07-18T22:22:31.216399"",""match"":""西班牙 vs 沙特"",""stage"":""group"",""predicted"":{""home_win_prob"":81.8,""draw_prob"":17.1,""away_win_prob"":1.1},""actual"":{""score"":""4-0"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.818,""actual_prob"":1.0,""brier_score"":0.0625,""upset"":false,""error_magnitude"":0.318,""score"":""4-0""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (82%), 实际 home (4-0) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.062, 校准良好""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
38,93,93,96bf2ce4cb5ba44b20a81621c1658d4c914d677bc46db7967dbf789728ad0192,2026-07-18T22:22:39.721992,1.097064,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-18T22:22:39.721992"",""match"":""比利时 vs 伊朗"",""stage"":""group"",""predicted"":{""home_win_prob"":70.2,""draw_prob"":22.6,""away_win_prob"":7.2},""actual"":{""score"":""0-0"",""outcome"":""draw""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""draw"",""predicted_prob"":0.702,""actual_prob"":1.0,""brier_score"":1.0971,""upset"":true,""error_magnitude"":0.702,""score"":""0-0""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (70%), 实际 draw (0-0)"",""column_2_pattern"":""M6_passive_degradation"",""column_3_skill_update"":""强制主动获取实时数据 (Rule 10)""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""high""}],""rule_9_compliance"":true}"
39,96,96,722a916d2781ddba40cea314df7522a06c503094bdfda091ac31be2296ce709c,2026-07-18T22:22:45.065323,1.1099180000000002,[],"{""timestamp"":""2026-07-18T22:22:45.065323"",""match"":""乌拉圭 vs 佛得角"",""stage"":""group"",""predicted"":{""home_win_prob"":68.2,""draw_prob"":20.5,""away_win_prob"":11.3},""actual"":{""score"":""2-2"",""outcome"":""draw""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""draw"",""predicted_prob"":0.682,""actual_prob"":1.0,""brier_score"":1.1099,""upset"":true,""error_magnitude"":0.682,""score"":""2-2""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (68%), 实际 draw (2-2)"",""column_2_pattern"":""M_UNKNOWN"",""column_3_skill_update"":""N/A""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
40,98,98,872213c00d328c13082b88c5dd7256d7ecfe447cde280c168536fb41c3c77e44,2026-07-18T22:22:52.103974,0.3065280000000001,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-18T22:22:52.103974"",""match"":""新西兰 vs 埃及"",""stage"":""group"",""predicted"":{""home_win_prob"":22.0,""draw_prob"":23.2,""away_win_prob"":54.8},""actual"":{""score"":""1-3"",""outcome"":""away""},""probability_error"":{""predicted_outcome"":""away"",""actual_outcome"":""away"",""predicted_prob"":0.548,""actual_prob"":1.0,""brier_score"":0.3065,""upset"":false,""error_magnitude"":0.048,""score"":""1-3""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 away 胜 (55%), 实际 away (1-3) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.306, 需要更多数据""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""medium""}],""rule_9_compliance"":true}"
41,102,102,a488bdb4575228523d45f4271375bfe92f7dbe8aaf61daeaf6971d4cda59440e,2026-07-18T22:22:57.658731,0.07049399999999999,[],"{""timestamp"":""2026-07-18T22:22:57.658731"",""match"":""阿根廷 vs 奥地利"",""stage"":""group"",""predicted"":{""home_win_prob"":80.7,""draw_prob"":18.2,""away_win_prob"":1.1},""actual"":{""score"":""2-0"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.807,""actual_prob"":1.0,""brier_score"":0.0705,""upset"":false,""error_magnitude"":0.307,""score"":""2-0""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (81%), 实际 home (2-0) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.070, 校准良好""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
42,106,106,c18fdbc5bf1a78ae8d2afbffd40f3896a2984bfbdaba4bb9f9926556f26f69e6,2026-07-18T22:23:02.751361,0.05263800000000001,[],"{""timestamp"":""2026-07-18T22:23:02.751361"",""match"":""法国 vs Iraq"",""stage"":""group"",""predicted"":{""home_win_prob"":83.3,""draw_prob"":15.7,""away_win_prob"":1.0},""actual"":{""score"":""3-0"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.833,""actual_prob"":1.0,""brier_score"":0.0526,""upset"":false,""error_magnitude"":0.333,""score"":""3-0""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (83%), 实际 home (3-0) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.053, 校准良好""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
43,110,110,8b41c2d0a6909dbe4752d7f4d141f410a6acc80315537837152bca8a68ac0ba9,2026-07-18T22:23:04.714596,1.120392,[],"{""timestamp"":""2026-07-18T22:23:04.714596"",""match"":""挪威 vs 塞内加尔"",""stage"":""group"",""predicted"":{""home_win_prob"":15.4,""draw_prob"":27.0,""away_win_prob"":57.6},""actual"":{""score"":""3-2"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""away"",""actual_outcome"":""home"",""predicted_prob"":0.576,""actual_prob"":1.0,""brier_score"":1.1204,""upset"":true,""error_magnitude"":0.576,""score"":""3-2""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 away 胜 (58%), 实际 home (3-2)"",""column_2_pattern"":""M_UNKNOWN"",""column_3_skill_update"":""N/A""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
44,112,112,6433422166141647624b3e895b56f6b7ac481bf0d2a2b4ff29fe2d362e744c8f,2026-07-18T22:23:06.994212,0.4804560000000001,[],"{""timestamp"":""2026-07-18T22:23:06.994212"",""match"":""Jordan vs 阿尔及利亚"",""stage"":""group"",""predicted"":{""home_win_prob"":40.2,""draw_prob"":14.4,""away_win_prob"":45.4},""actual"":{""score"":""1-2"",""outcome"":""away""},""probability_error"":{""predicted_outcome"":""away"",""actual_outcome"":""away"",""predicted_prob"":0.454,""actual_prob"":1.0,""brier_score"":0.4805,""upset"":false,""error_magnitude"":0.046,""score"":""1-2""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 away 胜 (45%), 实际 away (1-2) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.480, 需要更多数据""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
45,114,114,b144cd12b750d46c6e3ff19284bd7f25207c5d77228d9be0a9589ee11df92cf2,2026-07-18T22:23:07.552157,0.06280800000000002,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-18T22:23:07.552157"",""match"":""葡萄牙 vs 乌兹别克斯坦"",""stage"":""group"",""predicted"":{""home_win_prob"":81.8,""draw_prob"":17.2,""away_win_prob"":1.0},""actual"":{""score"":""5-0"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.818,""actual_prob"":1.0,""brier_score"":0.0628,""upset"":false,""error_magnitude"":0.318,""score"":""5-0""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (82%), 实际 home (5-0) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.063, 校准良好""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""high""}],""rule_9_compliance"":true}"
46,116,116,9076a407149eaac0e558c57f0fa348a6088982bc5494c7fc90f304344ca76121,2026-07-18T22:23:09.491201,1.3663859999999999,[],"{""timestamp"":""2026-07-18T22:23:09.491201"",""match"":""英格兰 vs 加纳"",""stage"":""group"",""predicted"":{""home_win_prob"":82.1,""draw_prob"":16.8,""away_win_prob"":1.1},""actual"":{""score"":""0-0"",""outcome"":""draw""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""draw"",""predicted_prob"":0.821,""actual_prob"":1.0,""brier_score"":1.3664,""upset"":true,""error_magnitude"":0.821,""score"":""0-0""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (82%), 实际 draw (0-0)"",""column_2_pattern"":""M_UNKNOWN"",""column_3_skill_update"":""N/A""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
