player_id,espn_id,full_name,short_name,jersey_number,position,position_group,date_of_birth,age,height_cm,weight_kg,nationality,preferred_foot,current_team_id,created_at,updated_at,fc26_official_ea_id,fc26_official_ovr
254,305935,Ismael Doukoure,I. Doukoure,6,CD-R,,,,,,,,,2026-08-12 10:09:03,2026-08-12 10:09:23,257090,
255,355433,Mamadou Sarr,M. Sarr,23,CD-R,,,,,,,,,2026-08-12 10:09:03,2026-08-12 10:09:03,275507,
256,225426,Ben Chilwell,B. Chilwell,3,LB,,,,,,,,,2026-08-12 10:09:03,2026-08-12 10:09:03,229984,
257,346636,Guela Doué,G. Doué,22,RB,,,,,,,,,2026-08-12 10:09:03,2026-08-12 10:09:23,275208,
258,20975,Julio Enciso,J. Enciso,19,SUB,,,,,,,,,2026-08-12 10:09:03,2026-08-12 10:09:23,255434,
259,378491,Samir El Mourabet,S. El Mourabet,29,SUB,,,,,,,,,2026-08-12 10:09:03,2026-08-12 10:09:23,279702,65
260,320760,Valentín Barco,V. Barco,32,RM,,,,,,,,,2026-08-12 10:09:03,2026-08-12 10:09:23,263370,75
261,350961,Joaquín Panichelli,J. Panichelli,9,SUB,,,,,,,,,2026-08-12 10:09:03,2026-08-12 10:09:23,273748,
262,348301,Martial Godo,M. Godo,20,AM-L,,,,,,,,,2026-08-12 10:09:03,2026-08-12 10:09:23,271940,63
263,340678,Diego Moreira,D. Moreira,7,AM-R,,,,,,,,,2026-08-12 10:09:03,2026-08-12 10:09:03,270039,
264,183562,Karl-Johan Johnsson,K. Johnsson,1,SUB,,,,,,,,,2026-08-12 10:09:03,2026-08-12 10:09:23,190120,
265,336794,Abdoul Ouattara,A. Ouattara,42,SUB,,,,,,,,,2026-08-12 10:09:03,2026-08-12 10:09:23,75318,67
266,359934,Lucas Høgsberg,L. Høgsberg,24,LB,,,,,,,,,2026-08-12 10:09:03,2026-08-12 10:09:23,276377,
267,379012,Gessime Yassine,G. Yassine,80,SUB,,,,,,,,,2026-08-12 10:09:03,2026-08-12 10:09:23,70017,
268,358746,Kendry Páez,K. Páez,16,SUB,,,,,,,,,2026-08-12 10:09:03,2026-08-12 10:09:03,274559,
269,290101,Andrew Omobamidele,A. Omobamidele,2,CD-L,,,,,,,,,2026-08-12 10:09:03,2026-08-12 10:09:23,261647,73
270,405540,Rafael Luís,Rafael Luís,83,SUB,,,,,,,,,2026-08-12 10:09:03,2026-08-12 10:09:23,79607,
271,350501,Samuel Amo-Ameyaw,S. Amo-Ameyaw,27,AM-R,,,,,,,,,2026-08-12 10:09:03,2026-08-12 10:09:23,277561,
272,303787,Sebastian Nanasi,S. Nanasi,11,AM,,,,,,,,,2026-08-12 10:09:03,2026-08-12 10:09:23,256782,76
273,84774,Manuel Neuer,M. Neuer,1,G,,,,,,,,9825,2026-08-12 10:09:04,2026-08-12 10:10:08,167495,84
274,157688,Kim Min-Jae,K. Min-Jae,3,CD-R,,,,,,,,9825,2026-08-12 10:09:04,2026-08-12 10:10:08,237086,
275,222793,Dayot Upamecano,D. Upamecano,2,SUB,,,,,,,,9825,2026-08-12 10:09:04,2026-08-12 10:10:08,229558,85
276,324660,Tom Bischof,T. Bischof,20,SUB,,,,,,,,9825,2026-08-12 10:09:04,2026-08-12 10:10:08,263765,
277,169189,Konrad Laimer,K. Laimer,27,RB,,,,,,,,9825,2026-08-12 10:09:04,2026-08-12 10:10:08,225375,82
278,303821,Jamal Musiala,J. Musiala,10,SUB,,,,,,,,9825,2026-08-12 10:09:04,2026-08-12 10:09:38,256790,88
279,174550,Leon Goretzka,L. Goretzka,8,LM,,,,,,,,9825,2026-08-12 10:09:04,2026-08-12 10:10:08,209658,82
280,190161,Joshua Kimmich,J. Kimmich,6,SUB,,,,,,,,9825,2026-08-12 10:09:04,2026-08-12 10:09:38,212622,89
281,308524,Nicolas Jackson,N. Jackson,11,SUB,,,,,,,,9825,2026-08-12 10:09:04,2026-08-12 10:09:38,259197,80
282,257390,Luis Díaz,L. Díaz,14,AM-L,,,,,,,,9825,2026-08-12 10:09:04,2026-08-12 10:10:08,241084,85
283,402841,Lennart Karl,L. Karl,42,SUB,,,,,,,,9825,2026-08-12 10:09:04,2026-08-12 10:10:08,78063,
284,178980,Serge Gnabry,S. Gnabry,7,AM,,,,,,,,9825,2026-08-12 10:09:04,2026-08-12 10:10:08,206113,82
285,176228,Raphaël Guerreiro,R. Guerreiro,22,SUB,,,,,,,,9825,2026-08-12 10:09:04,2026-08-12 10:10:08,209889,80
286,405585,David Daiber,David Daiber,47,SUB,,,,,,,,9825,2026-08-12 10:09:04,2026-08-12 10:10:08,79317,
287,286831,Michael Olise,M. Olise,17,AM-R,,,,,,,,9825,2026-08-12 10:09:04,2026-08-12 10:10:08,247827,86
288,323790,Jonas Urbig,J. Urbig,40,SUB,,,,,,,,9825,2026-08-12 10:09:04,2026-08-12 10:10:08,263887,
289,276329,Josip Stanisic,J. Stanisic,44,SUB,,,,,,,,9825,2026-08-12 10:09:04,2026-08-12 10:09:04,250955,
290,188052,Jonathan Tah,J. Tah,4,CD-L,,,,,,,,9825,2026-08-12 10:09:04,2026-08-12 10:10:08,213331,87
291,417373,Maycon Cardozo,M. Cardozo,49,SUB,,,,,,,,,2026-08-12 10:09:04,2026-08-12 10:09:04,,
292,359370,Aleksandar Pavlovic,A. Pavlovic,45,RM,,,,,,,,9825,2026-08-12 10:09:04,2026-08-12 10:10:08,275298,
293,238536,Moritz Nicolas,M. Nicolas,33,G,,,,,,,,,2026-08-12 10:09:04,2026-08-12 10:10:01,235018,
294,212237,Nico Elvedi,N. Elvedi,30,CD,,,,,,,,,2026-08-12 10:09:04,2026-08-12 10:10:01,221491,77
295,206863,Kevin Diks,K. Diks,4,CD-L,,,,,,,,,2026-08-12 10:09:04,2026-08-12 10:09:04,224841,74
296,275805,Philipp Sander,P. Sander,16,CD-R,,,,,,,,,2026-08-12 10:09:04,2026-08-12 10:10:01,243354,
297,175006,Kevin Stöger,K. Stöger,7,CM-L,,,,,,,,,2026-08-12 10:09:04,2026-08-12 10:10:01,204497,76
298,307364,Rocco Reitz,R. Reitz,27,CM-R,,,,,,,,,2026-08-12 10:09:04,2026-08-12 10:10:01,257919,
299,304793,Jens Castrop,J. Castrop,17,RM,,,,,,,,,2026-08-12 10:09:04,2026-08-12 10:10:01,264194,70
300,272135,Joe Scally,J. Scally,29,M,,,,,,,,,2026-08-12 10:09:04,2026-08-12 10:10:01,243133,
301,184869,Haris Tabakovic,H. Tabakovic,15,CF-L,,,,,,,,,2026-08-12 10:09:04,2026-08-12 10:10:01,212002,
302,330239,Hugo Bolin,H. Bolin,38,M,,,,,,,,,2026-08-12 10:09:04,2026-08-12 10:10:01,272931,
303,196029,Franck Honorat,F. Honorat,9,CF-R,,,,,,,,,2026-08-12 10:09:04,2026-08-12 10:10:01,220876,80
304,290230,Giovanni Reyna,G. Reyna,13,SUB,,,,,,,,,2026-08-12 10:09:04,2026-08-12 10:09:04,245541,
305,238527,Florian Neuhaus,F. Neuhaus,10,M,,,,,,,,,2026-08-12 10:09:04,2026-08-12 10:10:01,234943,
306,346617,Lukas Ullrich,L. Ullrich,26,LM,,,,,,,,,2026-08-12 10:09:04,2026-08-12 10:10:01,271119,
307,304631,Jan Olschowsky,J. Olschowsky,23,M,,,,,,,,,2026-08-12 10:09:04,2026-08-12 10:10:01,257273,
308,271352,Shuto Machino,S. Machino,18,M,,,,,,,,,2026-08-12 10:09:04,2026-08-12 10:10:01,245622,75
309,408539,Wael Mohya,W. Mohya,36,M,,,,,,,,,2026-08-12 10:09:04,2026-08-12 10:10:01,,
310,371484,Alejo Sarco,A. Sarco,8,SUB,,,,,,,,9826,2026-08-12 10:09:04,2026-08-12 10:09:04,71101,
311,323061,Fabio Chiarodia,F. Chiarodia,2,M,,,,,,,,,2026-08-12 10:09:04,2026-08-12 10:10:01,264763,
312,202642,Marvin Friedrich,M. Friedrich,5,M,,,,,,,,,2026-08-12 10:09:04,2026-08-12 10:10:01,222493,
325,386256,Christantus Uche,C. Uche,12,SUB,,,,,,,,,2026-08-12 10:09:06,2026-08-12 10:09:12,73374,
333,181278,José Sá,J. Sá,1,G,,,,,,,,,2026-08-12 10:09:06,2026-08-12 10:09:44,212442,
334,241225,Santiago Bueno,S. Bueno,4,CD,,,,,,,,,2026-08-12 10:09:06,2026-08-12 10:09:44,237658,76
335,151714,Ladislav Krejcí,L. Krejcí,37,CD-L,,,,,,,,,2026-08-12 10:09:06,2026-08-12 10:09:06,252064,
336,301462,Yerson Mosquera,Y. Mosquera,15,CD-R,,,,,,,,,2026-08-12 10:09:06,2026-08-12 10:09:44,256666,
337,304216,André,André,7,CM-R,,,,,,,,,2026-08-12 10:09:06,2026-08-12 10:09:44,74866,
338,240369,Jean-Ricner Bellegarde,J. Bellegarde,27,CF-R,,,,,,,,,2026-08-12 10:09:06,2026-08-12 10:09:44,235456,
339,189777,Hugo Bueno,H. Bueno,3,LM,,,,,,,,,2026-08-12 10:09:06,2026-08-12 10:09:44,261224,
340,312186,Jackson Tchatchoua,J. Tchatchoua,38,RM,,,,,,,,,2026-08-12 10:09:06,2026-08-12 10:09:44,262937,74
341,305372,Tolu Arokodare,T. Arokodare,14,SUB,,,,,,,,,2026-08-12 10:09:06,2026-08-12 10:09:44,258911,79
342,380196,Mateus Mané,M. Mané,36,CF-L,,,,,,,,,2026-08-12 10:09:06,2026-08-12 10:09:44,77593,
343,194116,Adam Armstrong,A. Armstrong,9,F,,,,,,,,,2026-08-12 10:09:06,2026-08-12 10:09:44,221841,73
344,43575,Matt Doherty,M. Doherty,2,SUB,,,,,,,,,2026-08-12 10:09:06,2026-08-12 10:09:44,201417,74
345,256773,Angel Gomes,A. Gomes,47,SUB,,,,,,,,219,2026-08-12 10:09:06,2026-08-12 10:09:44,240507,
346,313361,David Møller Wolfe,D. Møller Wolfe,6,SUB,,,,,,,,,2026-08-12 10:09:06,2026-08-12 10:09:44,262135,73
347,301524,João Gomes,J. Gomes,8,CM-L,,,,,,,,,2026-08-12 10:09:06,2026-08-12 10:09:44,273463,78
348,355915,Tom Edozie,T. Edozie,74,SUB,,,,,,,,,2026-08-12 10:09:06,2026-08-12 10:09:44,,
349,162338,Sam Johnstone,S. Johnstone,31,SUB,,,,,,,,,2026-08-12 10:09:06,2026-08-12 10:09:44,206075,
350,376489,Pedro Lima,Pedro Lima,17,SUB,,,,,,,,,2026-08-12 10:09:06,2026-08-12 10:09:44,73049,
351,320848,Toti Gomes,T. Gomes,24,CD-L,,,,,,,,,2026-08-12 10:09:06,2026-08-12 10:09:44,258607,
352,308456,Rodrigo Gomes,R. Gomes,21,SUB,,,,,,,,,2026-08-12 10:09:06,2026-08-12 10:09:44,259170,
353,164165,Donovan Léon,D. Léon,16,G,,,,,,,,,2026-08-12 10:09:07,2026-08-12 10:09:16,205377,
354,302862,Sinaly Diomande,S. Diomande,20,CD-R,,,,,,,,,2026-08-12 10:09:07,2026-08-12 10:09:16,257204,
355,344520,Clément Akpa,C. Akpa,92,LB,,,,,,,,,2026-08-12 10:09:07,2026-08-12 10:09:16,277503,74
356,309638,Marvin Senaya,M. Senaya,29,SUB,,,,,,,,,2026-08-12 10:09:07,2026-08-12 10:09:16,263112,
357,264484,Gideon Mensah,G. Mensah,14,SUB,,,,,,,,,2026-08-12 10:09:07,2026-08-12 10:09:16,247124,74
358,335320,Lamine Sy,L. Sy,27,RB,,,,,,,,,2026-08-12 10:09:07,2026-08-12 10:09:16,268440,
359,320947,Oussama El Azzouzi,O. El Azzouzi,17,CM-L,,,,,,,,,2026-08-12 10:09:07,2026-08-12 10:09:07,269745,68
360,323722,Kévin Danois,K. Danois,5,LM,,,,,,,,,2026-08-12 10:09:07,2026-08-12 10:09:16,272894,
361,243748,Danny Namaso,D. Namaso,19,LM,,,,,,,,,2026-08-12 10:09:07,2026-08-12 10:09:07,239631,73
362,297775,Naouirou Ahamada,N. Ahamada,8,RM,,,,,,,,,2026-08-12 10:09:07,2026-08-12 10:09:16,259205,68
363,271137,Lassine Sinayoko,L. Sinayoko,10,LF,,,,,,,,,2026-08-12 10:09:07,2026-08-12 10:09:16,251170,
364,304212,Josué Casimir,J. Casimir,7,SUB,,,,,,,,,2026-08-12 10:09:07,2026-08-12 10:09:16,260943,
365,214305,Assane Dioussé,A. Dioussé,18,SUB,,,,,,,,,2026-08-12 10:09:07,2026-08-12 10:09:16,230144,69
366,402888,Rudy Matondo,R. Matondo,34,SUB,,,,,,,,,2026-08-12 10:09:07,2026-08-12 10:09:07,78070,
367,305797,Sékou Mara,S. Mara,9,F,,,,,,,,,2026-08-12 10:09:07,2026-08-12 10:09:16,257612,
368,323175,Lasso Coulibaly,L. Coulibaly,21,SUB,,,,,,,,,2026-08-12 10:09:07,2026-08-12 10:09:16,263421,68
369,310134,Fredrik Oppegard,F. Oppegard,22,SUB,,,,,,,,,2026-08-12 10:09:07,2026-08-12 10:09:16,260100,
370,312151,Théo De Percin,T. De Percin,40,SUB,,,,,,,,,2026-08-12 10:09:07,2026-08-12 10:09:16,263402,
371,268591,Romain Faivre,R. Faivre,28,RF,,,,,,,,,2026-08-12 10:09:07,2026-08-12 10:09:16,242577,76
372,266057,Elisha Owusu,E. Owusu,42,CM,,,,,,,,,2026-08-12 10:09:07,2026-08-12 10:09:16,238392,73
385,416441,Noah Nsoki,N. Nsoki,45,SUB,,,,,,,,,2026-08-12 10:09:07,2026-08-12 10:09:07,,
388,415149,Martin James,M. James,60,SUB,,,,,,,,,2026-08-12 10:09:07,2026-08-12 10:09:07,201417,
391,221278,Dominik Greif,D. Greif,1,G,,,,,,,,206,2026-08-12 10:09:08,2026-08-12 10:09:40,263139,78
392,213181,Moussa Niakhaté,M. Niakhaté,19,SUB,,,,,,,,206,2026-08-12 10:09:08,2026-08-12 10:09:40,225859,77
393,193448,Hans Hateboer,H. Hateboer,33,CD-L,,,,,,,,,2026-08-12 10:09:08,2026-08-12 10:09:40,220093,76
394,214649,Clinton Mata,C. Mata,22,CD-R,,,,,,,,206,2026-08-12 10:09:08,2026-08-12 10:09:40,208364,
395,298522,Tyler Morton,T. Morton,23,CM-L,,,,,,,,206,2026-08-12 10:09:08,2026-08-12 10:09:40,265459,
396,303308,Tanner Tessmann,T. Tessmann,6,CM-R,,,,,,,,206,2026-08-12 10:09:08,2026-08-12 10:09:40,256104,
397,285088,Abner,Abner,16,LM,,,,,,,,,2026-08-12 10:09:08,2026-08-12 10:09:25,,
398,214402,Ainsley Maitland-Niles,A. Maitland-Niles,98,RM,,,,,,,,206,2026-08-12 10:09:08,2026-08-12 10:09:40,225782,
399,305545,Pavel Sulc,P. Sulc,10,SUB,,,,,,,,206,2026-08-12 10:09:08,2026-08-12 10:09:40,247050,
400,192060,Corentin Tolisso,C. Tolisso,8,AM,,,,,,,,206,2026-08-12 10:09:08,2026-08-12 10:09:40,219683,81
401,365562,Noah Nartey,N. Nartey,99,RM,,,,,,,,,2026-08-12 10:09:08,2026-08-12 10:09:25,71170,
402,219543,Roman Yaremchuk,R. Yaremchuk,77,SUB,,,,,,,,,2026-08-12 10:09:08,2026-08-12 10:09:08,240702,74
403,408345,Khalis Merah,K. Merah,44,CF-L,,,,,,,,206,2026-08-12 10:09:08,2026-08-12 10:09:40,80067,
404,415054,Adil Hamdani,A. Hamdani,34,SUB,,,,,,,,,2026-08-12 10:09:08,2026-08-12 10:09:40,,
405,403110,Noham Kamara,N. Kamara,85,SUB,,,,,,,,160,2026-08-12 10:09:08,2026-08-12 10:09:08,78216,
406,173214,Rachid Ghezzal,R. Ghezzal,18,SUB,,,,,,,,206,2026-08-12 10:09:08,2026-08-12 10:09:08,210372,
407,306895,Adam Karabec,A. Karabec,7,SUB,,,,,,,,206,2026-08-12 10:09:08,2026-08-12 10:09:40,256970,71
408,402948,Mathys De Carvalho,M. De Carvalho,39,SUB,,,,,,,,206,2026-08-12 10:09:08,2026-08-12 10:09:40,80690,
409,222175,Rémy Descamps,R. Descamps,40,SUB,,,,,,,,206,2026-08-12 10:09:08,2026-08-12 10:09:40,234371,
410,403842,Rémi Himbert,R. Himbert,45,SUB,,,,,,,,,2026-08-12 10:09:08,2026-08-12 10:09:40,,
411,157963,Maxime Dupé,M. Dupé,31,G,,,,,,,,,2026-08-12 10:09:08,2026-08-12 10:09:08,204513,
412,130165,Dante,Dante,4,CD-L,,,,,,,,,2026-08-12 10:09:08,2026-08-12 10:09:08,158625,
413,357205,Kojo Peprah Oppong,K. Oppong,37,CD-R,,,,,,,,,2026-08-12 10:09:08,2026-08-12 10:09:08,273948,65
414,265234,Ali Abdi,A. Abdi,2,LB,,,,,,,,,2026-08-12 10:09:08,2026-08-12 10:09:08,252711,76
415,232089,Jonathan Clauss,J. Clauss,92,RB,,,,,,,,,2026-08-12 10:09:08,2026-08-12 10:09:08,239093,80
416,276995,Sofiane Diop,S. Diop,10,AM,,,,,,,,,2026-08-12 10:09:08,2026-08-12 10:09:08,244892,76
417,276260,Charles Vanhoutte,C. Vanhoutte,24,LM,,,,,,,,,2026-08-12 10:09:08,2026-08-12 10:09:08,244889,77
418,176816,Morgan Sanson,M. Sanson,8,RM,,,,,,,,,2026-08-12 10:09:08,2026-08-12 10:09:08,210896,
419,311118,Elye Wahi,E. Wahi,11,F,,,,,,,,9804,2026-08-12 10:09:08,2026-08-12 10:09:08,260407,
420,362061,Tom Louchet,T. Louchet,20,AM-L,,,,,,,,,2026-08-12 10:09:08,2026-08-12 10:09:08,278187,
421,306557,Mohamed-Ali Cho,M. Cho,25,AM-R,,,,,,,,,2026-08-12 10:09:08,2026-08-12 10:09:08,256476,
422,319161,Antoine Mendy,A. Mendy,33,SUB,,,,,,,,,2026-08-12 10:09:08,2026-08-12 10:09:08,272515,70
423,287078,Hicham Boudaoui,H. Boudaoui,6,SUB,,,,,,,,,2026-08-12 10:09:08,2026-08-12 10:09:08,253157,77
424,241029,Yehvann Diouf,Y. Diouf,80,SUB,,,,,,,,,2026-08-12 10:09:08,2026-08-12 10:09:08,235633,78
425,370703,Juma Bah,J. Bah,28,SUB,,,,,,,,,2026-08-12 10:09:08,2026-08-12 10:09:08,75148,
426,282597,Isak Jansson,I. Jansson,21,SUB,,,,,,,,,2026-08-12 10:09:08,2026-08-12 10:09:08,252960,71
427,416460,Everton Pereira,E. Pereira,41,SUB,,,,,,,,,2026-08-12 10:09:08,2026-08-12 10:09:08,277630,
428,397392,Gabin Bernardeau,G. Bernardeau,23,SUB,,,,,,,,,2026-08-12 10:09:08,2026-08-12 10:09:08,78765,
429,379066,Kail Boudache,K. Boudache,32,SUB,,,,,,,,,2026-08-12 10:09:08,2026-08-12 10:09:08,,
430,304151,Kevin Carlos,Kevin Carlos,90,SUB,,,,,,,,,2026-08-12 10:09:08,2026-08-12 10:09:08,252386,
431,238544,Gregor Kobel,G. Kobel,1,G,,,,,,,,9789,2026-08-12 10:09:09,2026-08-12 10:10:20,235073,86
432,220714,Waldemar Anton,W. Anton,3,CD,,,,,,,,9789,2026-08-12 10:09:09,2026-08-12 10:10:20,229476,82
433,220703,Ramy Bensebaini,R. Bensebaini,5,CD-L,,,,,,,,9789,2026-08-12 10:09:09,2026-08-12 10:10:20,224196,79
434,413817,Luca Reggiani,L. Reggiani,49,SUB,,,,,,,,,2026-08-12 10:09:09,2026-08-12 10:10:20,,
435,281122,Felix Nmecha,F. Nmecha,8,CM-L,,,,,,,,9789,2026-08-12 10:09:09,2026-08-12 10:10:20,246863,82
436,324820,Jobe Bellingham,J. Bellingham,7,CM-R,,,,,,,,9789,2026-08-12 10:09:09,2026-08-12 10:10:20,270964,
437,310709,Daniel Svensson,D. Svensson,24,LM,,,,,,,,9789,2026-08-12 10:09:09,2026-08-12 10:10:20,259716,77
438,222991,Julian Ryerson,J. Ryerson,26,RM,,,,,,,,9789,2026-08-12 10:09:09,2026-08-12 10:10:20,229891,79
439,186381,Serhou Guirassy,S. Guirassy,9,F,,,,,,,,9789,2026-08-12 10:09:09,2026-08-12 10:10:20,215441,87
440,197628,Julian Brandt,J. Brandt,10,CF-L,,,,,,,,9789,2026-08-12 10:09:09,2026-08-12 10:10:20,212194,83
441,290639,Maximilian Beier,M. Beier,14,CF-R,,,,,,,,9789,2026-08-12 10:09:09,2026-08-12 10:10:20,254117,79
442,403833,Samuele Inácio,S. Inácio,40,SUB,,,,,,,,,2026-08-12 10:09:09,2026-08-12 10:10:20,,
443,274913,Karim Adeyemi,K. Adeyemi,27,SUB,,,,,,,,9789,2026-08-12 10:09:09,2026-08-12 10:10:20,251852,81
444,173907,Marcel Sabitzer,M. Sabitzer,20,SUB,,,,,,,,9789,2026-08-12 10:09:09,2026-08-12 10:10:20,204923,80
445,372034,Almugera Kabar,A. Kabar,42,SUB,,,,,,,,9789,2026-08-12 10:09:09,2026-08-12 10:09:09,278854,
446,225563,Salih Özcan,S. Özcan,6,SUB,,,,,,,,9789,2026-08-12 10:09:09,2026-08-12 10:10:20,235407,75
447,178380,Alexander Meyer,A. Meyer,33,SUB,,,,,,,,9789,2026-08-12 10:09:09,2026-08-12 10:10:20,241050,
448,331297,Silas Ostrzinski,S. Ostrzinski,31,SUB,,,,,,,,9789,2026-08-12 10:09:09,2026-08-12 10:09:09,266906,
449,387529,Elias Benkara,E. Benkara,47,SUB,,,,,,,,,2026-08-12 10:09:09,2026-08-12 10:09:09,,
450,387500,Danylo Krevsun,D. Krevsun,45,SUB,,,,,,,,,2026-08-12 10:09:09,2026-08-12 10:09:09,,
451,297084,Yan Couto,Y. Couto,2,SUB,,,,,,,,9789,2026-08-12 10:09:09,2026-08-12 10:10:20,259075,
452,294317,Carney Chukwuemeka,C. Chukwuemeka,17,SUB,,,,,,,,9789,2026-08-12 10:09:09,2026-08-12 10:10:20,259356,
453,291629,Fábio Silva,F. Silva,21,SUB,,,,,,,,9789,2026-08-12 10:09:09,2026-08-12 10:10:20,252037,
454,284804,Marco Carnesecchi,M. Carnesecchi,29,G,,,,,,,,102,2026-08-12 10:09:09,2026-08-12 10:10:29,252154,84
455,165291,Berat Djimsiti,B. Djimsiti,19,CD,,,,,,,,102,2026-08-12 10:09:09,2026-08-12 10:10:29,208165,
456,170553,Sead Kolasinac,S. Kolasinac,23,SUB,,,,,,,,102,2026-08-12 10:09:09,2026-08-12 10:10:22,207993,
457,284822,Odilon Kossounou,O. Kossounou,3,SUB,,,,,,,,102,2026-08-12 10:09:09,2026-08-12 10:10:22,246875,80
458,278210,Éderson,Éderson,13,CM-L,,,,,,,,,2026-08-12 10:09:09,2026-08-12 10:10:29,210257,
459,146335,Marten de Roon,M. de Roon,15,CM-R,,,,,,,,102,2026-08-12 10:09:09,2026-08-12 10:10:29,208461,81
460,303988,Lorenzo Bernasconi,L. Bernasconi,47,LM,,,,,,,,102,2026-08-12 10:09:09,2026-08-12 10:10:29,74574,
461,182627,Davide Zappacosta,D. Zappacosta,77,RM,,,,,,,,102,2026-08-12 10:09:09,2026-08-12 10:10:29,216150,79
462,233140,Gianluca Scamacca,G. Scamacca,9,SUB,,,,,,,,102,2026-08-12 10:09:09,2026-08-12 10:10:22,226710,79
463,288488,Nicola Zalewski,N. Zalewski,59,CF-L,,,,,,,,102,2026-08-12 10:09:09,2026-08-12 10:10:29,262113,76
464,189668,Mario Pasalic,M. Pasalic,8,SUB,,,,,,,,102,2026-08-12 10:09:09,2026-08-12 10:10:29,223273,
465,268452,Raoul Bellanova,R. Bellanova,16,SUB,,,,,,,,102,2026-08-12 10:09:09,2026-08-12 10:10:22,247229,78
466,258158,Nikola Krstovic,N. Krstovic,90,F,,,,,,,,102,2026-08-12 10:09:09,2026-08-12 10:10:29,277839,
467,388801,Dominic Vavassori,D. Vavassori,45,SUB,,,,,,,,,2026-08-12 10:09:09,2026-08-12 10:09:09,,
468,303296,Lazar Samardzic,L. Samardzic,10,SUB,,,,,,,,102,2026-08-12 10:09:09,2026-08-12 10:10:29,256115,
469,174915,Marco Sportiello,M. Sportiello,57,SUB,,,,,,,,102,2026-08-12 10:09:09,2026-08-12 10:10:29,216065,76
470,267573,Mitchel Bakker,M. Bakker,5,SUB,,,,,,,,102,2026-08-12 10:09:09,2026-08-12 10:10:22,239368,75
471,312862,Isak Hien,I. Hien,4,SUB,,,,,,,,102,2026-08-12 10:09:09,2026-08-12 10:10:29,260697,78
472,89216,Francesco Rossi,F. Rossi,31,SUB,,,,,,,,102,2026-08-12 10:09:09,2026-08-12 10:10:29,194894,
473,303115,Kamaldeen Sulemana,K. Sulemana,7,SUB,,,,,,,,102,2026-08-12 10:09:09,2026-08-12 10:10:29,256035,71
474,388605,Honest Ahanor,H. Ahanor,69,CD-L,,,,,,,,102,2026-08-12 10:09:09,2026-08-12 10:10:29,74483,
475,309812,Giorgio Scalvini,G. Scalvini,42,CD-R,,,,,,,,102,2026-08-12 10:09:09,2026-08-12 10:10:29,265188,77
476,307527,Yunus Musah,Y. Musah,6,SUB,,,,,,,,102,2026-08-12 10:09:09,2026-08-12 10:10:29,253177,
477,262070,Antonis Tsiftsis,A. Tsiftsis,99,G,,,,,,,,,2026-08-12 10:09:09,2026-08-12 10:09:09,276591,65
478,291548,Ioannis Michailidis,I. Michailidis,5,CD-L,,,,,,,,,2026-08-12 10:09:09,2026-08-12 10:09:09,,
479,190327,Tomasz Kedziora,T. Kedziora,16,CD-R,,,,,,,,,2026-08-12 10:09:09,2026-08-12 10:09:09,210136,
480,174508,Baba Rahman,B. Rahman,21,LB,,,,,,,,,2026-08-12 10:09:09,2026-08-12 10:09:09,209620,
481,214548,Jonjoe Kenny,J. Kenny,3,RB,,,,,,,,,2026-08-12 10:09:09,2026-08-12 10:09:09,224263,
482,206396,Dimitris Pelkas,D. Pelkas,10,AM,,,,,,,,,2026-08-12 10:09:09,2026-08-12 10:09:09,208053,
483,164167,Souahilo Meïté,S. Meïté,8,LM,,,,,,,,,2026-08-12 10:09:09,2026-08-12 10:09:09,205391,
484,117239,Magomed Ozdoev,M. Ozdoev,27,RM,,,,,,,,,2026-08-12 10:09:09,2026-08-12 10:09:09,200094,
485,239525,Giorgos Giakoumakis,G. Giakoumakis,7,F,,,,,,,,,2026-08-12 10:09:09,2026-08-12 10:09:09,239842,
486,182682,Taison,Taison,11,AM-L,,,,,,,,,2026-08-12 10:09:09,2026-08-12 10:09:09,188803,
487,193282,Andrija Zivkovic,A. Zivkovic,14,AM-R,,,,,,,,,2026-08-12 10:09:09,2026-08-12 10:09:09,220746,
488,407474,Anestis Mythou,A. Mythou,56,SUB,,,,,,,,,2026-08-12 10:09:09,2026-08-12 10:09:09,79764,
489,278779,Alessandro Vogliacco,A. Vogliacco,4,SUB,,,,,,,,,2026-08-12 10:09:09,2026-08-12 10:09:09,245566,
490,212928,Jirí Pavlenka,J. Pavlenka,1,SUB,,,,,,,,,2026-08-12 10:09:09,2026-08-12 10:09:09,236583,
491,407472,Dimitrios Chatsidis,D. Chatsidis,52,SUB,,,,,,,,,2026-08-12 10:09:09,2026-08-12 10:09:09,79689,
492,311428,Giannis Konstantelias,G. Konstantelias,65,SUB,,,,,,,,,2026-08-12 10:09:09,2026-08-12 10:09:09,259633,77
493,251776,Alessandro Bianconi,A. Bianconi,22,SUB,,,,,,,,,2026-08-12 10:09:09,2026-08-12 10:09:09,,
494,107000,Mady Camara,M. Camara,2,SUB,,,,,,,,,2026-08-12 10:09:09,2026-08-12 10:09:09,237520,
495,216355,Kiril Despodov,K. Despodov,77,SUB,,,,,,,,,2026-08-12 10:09:09,2026-08-12 10:09:09,245977,
496,123560,Dejan Lovren,D. Lovren,6,SUB,,,,,,,,,2026-08-12 10:09:09,2026-08-12 10:09:09,195086,72
497,364735,Dimitrios Monastirlis,D. Monastirlis,41,SUB,,,,,,,,,2026-08-12 10:09:09,2026-08-12 10:09:09,,
