ea_id,first_name,last_name,full_name,overall,pac,sho,pas,dri,def,phy,fetched_at
230625,Matheus,Reis de Lima,Matheus Reis de Lima,77,76,55,68,75,77,80,2026-08-12 11:55:15
259075,Yan,Bueno Couto,Yan Bueno Couto,77,78,61,77,83,69,61,2026-08-12 11:55:15
232440,Caio Henrique,Oliveira Silva,Caio Henrique Oliveira Silva,77,78,58,77,77,72,66,2026-08-12 11:55:15
274780,Luany Vitória,da Silva Rosa,Luany Vitória da Silva Rosa,77,83,76,69,80,43,73,2026-08-12 11:55:15
258885,Luiz Lúcio,Reis Júnior,Luiz Lúcio Reis Júnior,77,77,77,71,77,30,77,2026-08-12 11:55:15
247641,Mateus,Tetê,Mateus Tetê,77,80,70,71,80,41,61,2026-08-12 11:55:15
272505,Endrick Felipe,Moreira de Sousa,Endrick Felipe Moreira de Sousa,77,87,77,62,78,30,68,2026-08-12 11:55:15
201305,Gabriel,Armando de Abreu,Gabriel Armando de Abreu,77,64,49,65,63,77,79,2026-08-12 11:55:15
79402,Igor Jesus,Maciel da Cruz,Igor Jesus Maciel da Cruz,77,70,77,63,72,36,77,2026-08-12 11:55:15
224885,Guilherme,Haubert Sityá,Guilherme Haubert Sityá,76,80,62,76,74,68,78,2026-08-12 11:55:15
262929,Vinicius,de Souza Costa,Vinicius de Souza Costa,76,65,58,65,68,76,82,2026-08-12 11:55:15
73398,Rômulo José,Cardoso da Cruz,Rômulo José Cardoso da Cruz,76,82,75,63,75,35,78,2026-08-12 11:55:15
70822,Gabriel,Fortes Chaves,Gabriel Fortes Chaves,76,88,69,67,79,34,70,2026-08-12 11:55:15
275927,Nycole Raysla,Silva Sobrinho,Nycole Raysla Silva Sobrinho,76,80,77,74,76,33,67,2026-08-12 11:55:15
226515,Andrei,Girotto,Andrei Girotto,76,46,65,67,67,77,77,2026-08-12 11:55:15
70571,Kevin,Santos,Kevin Santos,76,81,70,70,80,33,61,2026-08-12 11:55:15
241585,Igor Julio,dos Santos de Paulo,Igor Julio dos Santos de Paulo,76,64,37,57,58,75,83,2026-08-12 11:55:15
256008,Felipe,Rodrigues da Silva,Felipe Rodrigues da Silva,76,53,37,57,60,76,80,2026-08-12 11:55:15
238621,Rodrigo,Nascimento França,Rodrigo Nascimento França,76,54,35,54,56,77,79,2026-08-12 11:55:15
272733,Oberdan,Alionço de Lima,Oberdan Alionço de Lima,75,83,63,67,73,69,78,2026-08-12 11:55:15
226096,Rômulo José,Pacheco da Silva,Rômulo José Pacheco da Silva,75,81,71,74,77,52,73,2026-08-12 11:55:15
263673,Andrew,da Silva Ventura,Andrew da Silva Ventura,75,75,73,77,77,45,73,2026-08-12 11:55:15
188803,Taison,Barcellos Freda,Taison Barcellos Freda,75,82,75,73,80,44,64,2026-08-12 11:55:15
225475,Hernani,Azevedo Júnior,Hernani Azevedo Júnior,75,58,70,71,72,73,72,2026-08-12 11:55:15
193107,Paulo Victor,Mileo Vidotti,Paulo Victor Mileo Vidotti,75,76,71,69,77,49,71,2026-08-12 11:55:15
230601,Cryzan,Queiroz Barcelos,Cryzan Queiroz Barcelos,75,84,72,68,75,27,83,2026-08-12 11:55:15
219908,Bruno,dos Santos Nazario,Bruno dos Santos Nazario,75,81,69,74,76,45,63,2026-08-12 11:55:15
274758,Yasmim,Assis Ribeiro,Yasmim Assis Ribeiro,75,73,58,69,68,72,67,2026-08-12 11:55:15
232805,Bernardo,Fernandes,Bernardo Fernandes,75,69,53,63,68,75,76,2026-08-12 11:55:15
235574,Lucas,Oliveira de França,Lucas Oliveira de França,75,73,72,65,78,41,75,2026-08-12 11:55:15
270983,Clayton,Fernandes Silva,Clayton Fernandes Silva,75,76,76,66,71,37,78,2026-08-12 11:55:15
254225,Anderson,Oliveira da Silva,Anderson Oliveira da Silva,75,90,70,69,74,33,63,2026-08-12 11:55:15
227203,Alexia,Putellas Segura,Alexia Putellas Segura,91,82,89,90,91,72,80,2026-08-12 11:55:15
241667,Aitana,Bonmatí Conca,Aitana Bonmatí Conca,91,85,87,86,91,77,75,2026-08-12 11:55:15
231866,Rodrigo,Hernández Cascante,Rodrigo Hernández Cascante,90,65,80,86,84,86,85,2026-08-12 11:55:15
277643,Lamine Yamal,Nasraoui Ebana,Lamine Yamal Nasraoui Ebana,89,85,81,86,90,23,53,2026-08-12 11:55:15
237288,María Francesca,Caldentey Oliver,María Francesca Caldentey Oliver,89,78,84,86,90,76,79,2026-08-12 11:55:15
237289,Patricia,Guijarro Gutiérrez,Patricia Guijarro Gutiérrez,89,78,82,83,87,86,83,2026-08-12 11:55:15
251854,Pedro,González López,Pedro González López,89,77,73,85,91,78,77,2026-08-12 11:55:15
236479,María Pilar,León Cebrián,María Pilar León Cebrián,89,75,68,79,76,90,82,2026-08-12 11:55:15
227190,Irene,Paredes Hernández,Irene Paredes Hernández,88,71,52,67,68,88,84,2026-08-12 11:55:15
220901,David,Raya Martin,David Raya Martin,87,86,84,87,87,62,85,2026-08-12 11:55:15
262531,Claudia,Pina Medina,Claudia Pina Medina,86,79,86,83,87,45,71,2026-08-12 11:55:15
253436,Ona,Batlle Pascual,Ona Batlle Pascual,86,80,54,79,79,81,72,2026-08-12 11:55:15
256516,Nicholas,Williams Arthuer,Nicholas Williams Arthuer,86,93,76,80,87,36,66,2026-08-12 11:55:15
204963,Daniel,Carvajal Ramos,Daniel Carvajal Ramos,85,80,58,79,81,81,79,2026-08-12 11:55:15
230869,Unai,Simón Mendibil,Unai Simón Mendibil,85,84,80,76,85,49,84,2026-08-12 11:55:15
193080,David,De Gea Quintana,David De Gea Quintana,85,85,78,71,87,46,84,2026-08-12 11:55:15
226271,Fabián,Ruiz Peña,Fabián Ruiz Peña,85,61,77,80,81,75,72,2026-08-12 11:55:15
204525,Iñigo,Martínez Berridi,Iñigo Martínez Berridi,85,71,57,72,68,85,80,2026-08-12 11:55:15
244260,Daniel,Olmo Carvajal,Daniel Olmo Carvajal,85,73,79,83,87,50,56,2026-08-12 11:55:15
226161,Marcos,Llorente Moreno,Marcos Llorente Moreno,84,89,79,78,81,78,82,2026-08-12 11:55:15
244675,Oihan,Sancet Tirapu,Oihan Sancet Tirapu,84,76,83,80,85,70,82,2026-08-12 11:55:15
262457,Olga,Carmona García,Olga Carmona García,84,88,74,78,80,79,74,2026-08-12 11:55:15
268942,Catalina Thomas,Coll Lluch,Catalina Thomas Coll Lluch,84,83,81,76,87,53,82,2026-08-12 11:55:15
269404,Salma Celeste,Paralluelo Ayingono,Salma Celeste Paralluelo Ayingono,84,92,84,78,83,46,77,2026-08-12 11:55:15
239231,Marc,Cucurella Saseta,Marc Cucurella Saseta,84,75,64,79,80,82,79,2026-08-12 11:55:15
210035,Alejandro,Grimaldo García,Alejandro Grimaldo García,84,72,73,87,85,74,67,2026-08-12 11:55:15
257279,Alejandro,Baena Rodríguez,Alejandro Baena Rodríguez,84,79,76,84,82,65,68,2026-08-12 11:55:15
197781,Francisco Román,Alarcón Suárez,Francisco Román Alarcón Suárez,84,66,79,85,85,59,60,2026-08-12 11:55:15
248550,Daniel,Vivian Moreno,Daniel Vivian Moreno,84,79,50,63,72,84,83,2026-08-12 11:55:15
233244,Esther,González Rodríguez,Esther González Rodríguez,84,80,84,72,83,31,72,2026-08-12 11:55:15
246774,Alba,Redondo Ferrer,Alba Redondo Ferrer,84,84,85,70,84,26,64,2026-08-12 11:55:15
225193,Mikel,Merino Zazón,Mikel Merino Zazón,83,63,79,80,80,81,80,2026-08-12 11:55:15
215590,Ayoze,Pérez Gutiérrez,Ayoze Pérez Gutiérrez,83,86,83,80,83,59,67,2026-08-12 11:55:15
259532,Joan,García Pons,Joan García Pons,83,81,82,77,86,46,83,2026-08-12 11:55:15
227127,Alejandro,Remiro Gargallo,Alejandro Remiro Gargallo,83,83,78,80,84,45,84,2026-08-12 11:55:15
228813,Aleix,García Serrano,Aleix García Serrano,83,65,75,85,84,75,66,2026-08-12 11:55:15
248148,Martín,Zubimendi Ibáñez,Martín Zubimendi Ibáñez,83,66,67,79,79,80,73,2026-08-12 11:55:15
264240,Pablo Martín,Páez Gavira,Pablo Martín Páez Gavira,83,76,66,78,85,68,70,2026-08-12 11:55:15
263578,Alejandro,Balde Martínez,Alejandro Balde Martínez,83,91,50,75,79,78,67,2026-08-12 11:55:15
241461,Ferran,Torres García,Ferran Torres García,83,83,81,79,83,35,68,2026-08-12 11:55:15
192629,Iago,Aspas Juncal,Iago Aspas Juncal,83,77,84,80,84,35,62,2026-08-12 11:55:15
259372,Athenea,del Castillo,Athenea del Castillo,83,86,78,75,83,25,72,2026-08-12 11:55:15
233486,Robin,Le Normand,Robin Le Normand,83,65,28,59,63,84,80,2026-08-12 11:55:15
243576,Pedro Antonio,Porro Sauceda,Pedro Antonio Porro Sauceda,82,78,73,81,80,77,76,2026-08-12 11:55:15
258789,María Isabel,Rodríguez Rivero,María Isabel Rodríguez Rivero,82,84,77,77,80,61,84,2026-08-12 11:55:15
225201,Alejandro,Berenguer Remiro,Alejandro Berenguer Remiro,82,84,77,79,84,65,69,2026-08-12 11:55:15
272449,Pablo,Barrios Rivas,Pablo Barrios Rivas,82,80,70,74,80,74,71,2026-08-12 11:55:15
278349,Dean,Huijsen,Dean Huijsen,82,71,55,73,74,82,76,2026-08-12 11:55:15
230142,Mikel,Oyarzabal Ugarte,Mikel Oyarzabal Ugarte,82,77,83,81,82,42,65,2026-08-12 11:55:15
189513,Daniel,Parejo Muñoz,Daniel Parejo Muñoz,82,39,80,87,78,74,67,2026-08-12 11:55:15
233150,Leila,Ouahabi El Ouahabi,Leila Ouahabi El Ouahabi,82,73,52,71,72,81,74,2026-08-12 11:55:15
271944,Maria,Méndez Fernández,Maria Méndez Fernández,82,74,53,69,66,82,77,2026-08-12 11:55:15
278046,Pau,Cubarsí Paredes,Pau Cubarsí Paredes,82,70,42,66,77,84,76,2026-08-12 11:55:15
200724,José Ignacio,Fernández Iglesias,José Ignacio Fernández Iglesias,82,73,37,68,71,82,79,2026-08-12 11:55:15
212218,Aymeric,Laporte,Aymeric Laporte,82,51,50,74,70,83,77,2026-08-12 11:55:15
202648,Sergi,Darder Moll,Sergi Darder Moll,81,77,76,81,80,73,77,2026-08-12 11:55:15
246287,Ángela,Sosa Martín,Ángela Sosa Martín,81,77,77,83,83,64,77,2026-08-12 11:55:15
261865,Miguel,Gutiérrez Ortega,Miguel Gutiérrez Ortega,81,81,71,79,81,76,73,2026-08-12 11:55:15
272007,Paula,Fernández Jiménez,Paula Fernández Jiménez,81,77,70,78,79,78,78,2026-08-12 11:55:15
258576,Teresa José,Abelleira Dueñas,Teresa José Abelleira Dueñas,81,74,76,79,82,72,72,2026-08-12 11:55:15
262545,Amaiur,Sarriegi Isasa,Amaiur Sarriegi Isasa,81,88,78,75,84,47,81,2026-08-12 11:55:15
235944,Brais,Méndez Portela,Brais Méndez Portela,81,70,80,82,81,65,73,2026-08-12 11:55:15
227204,Dolores,Gallardo Núñez,Dolores Gallardo Núñez,81,83,77,75,82,51,80,2026-08-12 11:55:15
193747,Jorge,Resurrección,Jorge Resurrección,81,61,72,83,78,76,77,2026-08-12 11:55:15
272050,Cristina,Martín-Prieto,Cristina Martín-Prieto,81,78,82,71,75,51,87,2026-08-12 11:55:15
211688,José Luís,Gayà Peña,José Luís Gayà Peña,81,80,61,76,77,77,72,2026-08-12 11:55:15
223952,David,Soria Solís,David Soria Solís,81,81,79,74,82,41,80,2026-08-12 11:55:15
208093,Gerard,Moreno Balagueró,Gerard Moreno Balagueró,81,77,82,77,80,46,71,2026-08-12 11:55:15
222509,Daniel,Ceballos Fernández,Daniel Ceballos Fernández,81,61,71,80,82,72,67,2026-08-12 11:55:15
232498,Isaac,Palazón Camacho,Isaac Palazón Camacho,81,84,77,80,82,39,65,2026-08-12 11:55:15
201153,Álvaro Borja,Morata Martín,Álvaro Borja Morata Martín,81,78,81,74,80,31,78,2026-08-12 11:55:15
253435,Laia,Aleixandri López,Laia Aleixandri López,81,77,35,63,59,82,74,2026-08-12 11:55:15
228805,Antonio José,Raíllo Arenas,Antonio José Raíllo Arenas,81,41,36,59,62,83,84,2026-08-12 11:55:15
259334,Nerea,Eizagirre Lasa,Nerea Eizagirre Lasa,80,79,83,78,82,62,75,2026-08-12 11:55:15
268889,Álvaro,Fernández Carreras,Álvaro Fernández Carreras,80,85,65,75,79,73,80,2026-08-12 11:55:15
233155,Claudia,Zornoza Sánchez,Claudia Zornoza Sánchez,80,73,77,79,81,71,75,2026-08-12 11:55:15
256303,Sheila,García Gómez,Sheila García Gómez,80,85,71,73,82,75,67,2026-08-12 11:55:15
259694,Óscar,Mingueza García,Óscar Mingueza García,80,80,66,77,77,76,76,2026-08-12 11:55:15
272123,Nerea,Nevado Gómez,Nerea Nevado Gómez,80,81,60,77,77,76,73,2026-08-12 11:55:15
205157,Iñigo,Ruiz de Galarreta,Iñigo Ruiz de Galarreta,80,69,65,77,79,76,76,2026-08-12 11:55:15
231591,Javier,Galán Gil,Javier Galán Gil,80,78,56,75,79,77,73,2026-08-12 11:55:15
272212,Adriana,Nanclares Romero,Adriana Nanclares Romero,80,80,77,70,81,45,79,2026-08-12 11:55:15
229668,Mario,Hermoso Canseco,Mario Hermoso Canseco,80,72,49,73,71,80,79,2026-08-12 11:55:15
277179,Fermín,López Marín,Fermín López Marín,80,74,75,75,82,62,55,2026-08-12 11:55:15
271446,Victoria,López Serrano Felix,Victoria López Serrano Felix,80,82,75,77,81,47,57,2026-08-12 11:55:15
272112,Carmen,Menayo Montero,Carmen Menayo Montero,80,76,47,68,72,81,72,2026-08-12 11:55:15
220834,Marco,Asensio Willemsen,Marco Asensio Willemsen,80,70,78,81,82,43,60,2026-08-12 11:55:15
216447,Álvaro,García Rivera,Álvaro García Rivera,80,88,70,77,81,51,45,2026-08-12 11:55:15
241464,Pau,Francisco Torres,Pau Francisco Torres,80,67,41,75,69,82,73,2026-08-12 11:55:15
242816,Ricard,Puig Martí,Ricard Puig Martí,80,73,71,79,82,50,52,2026-08-12 11:55:15
224179,Borja,Iglesias Quintás,Borja Iglesias Quintás,80,62,82,71,74,40,77,2026-08-12 11:55:15
256302,Ainhoa,Vicente Moraza,Ainhoa Vicente Moraza,80,80,45,67,66,77,66,2026-08-12 11:55:15
259377,Yeremy Jesús,Pino Santos,Yeremy Jesús Pino Santos,80,77,73,78,81,38,53,2026-08-12 11:55:15
189511,Sergio,Busquets Burgos,Sergio Busquets Burgos,80,35,61,76,77,77,73,2026-08-12 11:55:15
212602,Diego Javier,Llorente Ríos,Diego Javier Llorente Ríos,80,64,41,63,69,81,76,2026-08-12 11:55:15
183512,Yuri,Berchiche Izeta,Yuri Berchiche Izeta,79,79,68,74,75,77,82,2026-08-12 11:55:15
272008,Leire,Baños Indakoetxea,Leire Baños Indakoetxea,79,74,70,74,76,75,81,2026-08-12 11:55:15
242201,Luis,Milla Manzanares,Luis Milla Manzanares,79,69,72,80,76,75,73,2026-08-12 11:55:15
255069,Nicolás,González Iglesias,Nicolás González Iglesias,79,67,70,77,77,74,80,2026-08-12 11:55:15
226456,Pablo,Fornals Malla,Pablo Fornals Malla,79,65,75,80,80,73,71,2026-08-12 11:55:15
212622,Joshua,Kimmich,Joshua Kimmich,89,72,74,89,84,83,79,2026-08-12 11:55:15
256630,Florian,Wirtz,Florian Wirtz,89,80,82,88,90,54,67,2026-08-12 11:55:15
256790,Jamal,Musiala,Jamal Musiala,88,80,82,80,90,66,65,2026-08-12 11:55:15
213331,Jonathan,Tah,Jonathan Tah,87,63,38,60,63,87,86,2026-08-12 11:55:15
258310,Ann-Katrin,Berger,Ann-Katrin Berger,86,86,84,81,87,45,81,2026-08-12 11:55:15
205452,Antonio,Rüdiger,Antonio Rüdiger,86,79,55,72,70,84,86,2026-08-12 11:55:15
248822,Klara,Bühl,Klara Bühl,86,84,84,81,84,34,74,2026-08-12 11:55:15
244302,Lea,Schüller,Lea Schüller,86,87,83,71,82,33,74,2026-08-12 11:55:15
192448,Marc-André,ter Stegen,Marc-André ter Stegen,86,84,84,89,85,47,84,2026-08-12 11:55:15
226302,Alexandra,Popp,Alexandra Popp,85,74,84,76,78,52,89,2026-08-12 11:55:15
227337,Svenja,Huth,Svenja Huth,85,82,76,84,86,58,67,2026-08-12 11:55:15
247819,Nico,Schlotterbeck,Nico Schlotterbeck,85,74,60,75,73,85,82,2026-08-12 11:55:15
261773,Laura,Freigang,Laura Freigang,85,84,83,77,83,37,79,2026-08-12 11:55:15
227327,Sara,Däbritz,Sara Däbritz,84,77,81,84,86,74,73,2026-08-12 11:55:15
265063,Janina,Minge,Janina Minge,84,70,79,80,81,77,80,2026-08-12 11:55:15
247788,Giulia,Gwinn,Giulia Gwinn,84,83,68,79,84,82,70,2026-08-12 11:55:15
247789,Merle,Frohms,Merle Frohms,84,81,82,76,84,51,85,2026-08-12 11:55:15
262093,Sjoeke,Nüsken,Sjoeke Nüsken,84,70,73,78,80,82,76,2026-08-12 11:55:15
238470,Sara,Doorsoun,Sara Doorsoun,84,77,62,74,76,85,82,2026-08-12 11:55:15
167495,Manuel,Neuer,Manuel Neuer,84,81,81,90,81,31,86,2026-08-12 11:55:15
248717,Lena,Oberdorf,Lena Oberdorf,84,61,62,77,75,85,85,2026-08-12 11:55:15
247790,Lena,Lattwein,Lena Lattwein,83,69,74,80,82,78,83,2026-08-12 11:55:15
264947,Nicole,Anyomi,Nicole Anyomi,83,90,79,73,84,55,83,2026-08-12 11:55:15
261740,Jule,Brand,Jule Brand,83,91,75,78,82,56,74,2026-08-12 11:55:15
265025,Selina,Cerci,Selina Cerci,83,82,82,75,81,53,79,2026-08-12 11:55:15
193698,Oliver,Baumann,Oliver Baumann,83,83,81,78,83,39,80,2026-08-12 11:55:15
186942,İlkay,Gündoğan,İlkay Gündoğan,83,54,79,83,80,74,67,2026-08-12 11:55:15
212194,Julian,Brandt,Julian Brandt,83,74,78,83,84,44,70,2026-08-12 11:55:15
250959,Angelo,Stiller,Angelo Stiller,83,56,58,83,84,76,71,2026-08-12 11:55:15
239345,Linda,Dallmann,Linda Dallmann,83,77,76,80,87,46,58,2026-08-12 11:55:15
209658,Leon,Goretzka,Leon Goretzka,82,77,78,80,80,80,82,2026-08-12 11:55:15
246863,Felix,Nmecha,Felix Nmecha,82,82,74,73,81,80,86,2026-08-12 11:55:15
208333,Emre,Can,Emre Can,82,77,76,72,74,82,84,2026-08-12 11:55:15
265035,Elisa,Senß,Elisa Senß,82,80,71,77,84,76,71,2026-08-12 11:55:15
236703,David,Raum,David Raum,82,86,61,80,79,74,78,2026-08-12 11:55:15
227647,Maximilian,Mittelstädt,Maximilian Mittelstädt,82,81,62,77,77,78,74,2026-08-12 11:55:15
265377,Vanessa,Fudalla,Vanessa Fudalla,82,85,84,74,79,55,71,2026-08-12 11:55:15
239344,Carolin,Simon,Carolin Simon,82,75,57,75,79,80,73,2026-08-12 11:55:15
264922,Kristin,Kögel,Kristin Kögel,82,86,79,77,80,46,69,2026-08-12 11:55:15
222492,Leroy,Sané,Leroy Sané,82,87,81,78,85,37,68,2026-08-12 11:55:15
206113,Serge,Gnabry,Serge Gnabry,82,79,83,78,84,43,66,2026-08-12 11:55:15
244257,Jonathan,Burkardt,Jonathan Burkardt,82,83,82,67,81,44,76,2026-08-12 11:55:15
235790,Kai,Havertz,Kai Havertz,82,72,79,78,81,48,74,2026-08-12 11:55:15
257530,Sophia,Kleinherne,Sophia Kleinherne,82,79,46,73,73,84,74,2026-08-12 11:55:15
192318,Mario,Götze,Mario Götze,82,60,75,85,85,56,67,2026-08-12 11:55:15
226375,Kathrin,Hendrich,Kathrin Hendrich,82,73,44,70,72,83,76,2026-08-12 11:55:15
229476,Waldemar,Anton,Waldemar Anton,82,69,47,67,66,84,84,2026-08-12 11:55:15
207862,Matthias,Ginter,Matthias Ginter,82,55,58,71,66,85,75,2026-08-12 11:55:15
236532,Robin,Koch,Robin Koch,82,66,44,63,66,83,81,2026-08-12 11:55:15
223885,Alexander,Nübel,Alexander Nübel,81,81,76,84,82,48,78,2026-08-12 11:55:15
265076,Rafaela,Borggräfe,Rafaela Borggräfe,81,82,77,79,82,47,81,2026-08-12 11:55:15
212242,Robert,Andrich,Robert Andrich,81,57,77,76,73,83,81,2026-08-12 11:55:15
188943,Kevin,Trapp,Kevin Trapp,81,82,80,74,84,46,76,2026-08-12 11:55:15
225309,Nadiem,Amiri,Nadiem Amiri,81,65,79,82,82,62,72,2026-08-12 11:55:15
233838,Felicitas,Rauch,Felicitas Rauch,81,80,57,71,76,80,76,2026-08-12 11:55:15
265059,Giovanna,Hoffmann,Giovanna Hoffmann,81,81,80,71,78,47,75,2026-08-12 11:55:15
251852,Karim,Adeyemi,Karim Adeyemi,81,96,76,72,82,36,69,2026-08-12 11:55:15
214096,Tim,Kleindienst,Tim Kleindienst,81,67,82,62,70,45,88,2026-08-12 11:55:15
212190,Niklas,Süle,Niklas Süle,81,61,51,68,67,81,79,2026-08-12 11:55:15
247791,Sydney,Lohmann,Sydney Lohmann,80,74,76,78,82,70,81,2026-08-12 11:55:15
192563,Bernd,Leno,Bernd Leno,80,80,79,76,81,53,80,2026-08-12 11:55:15
223697,Robin,Gosens,Robin Gosens,80,72,74,73,76,77,77,2026-08-12 11:55:15
265069,Lisa,Karl,Lisa Karl,80,81,64,69,80,79,73,2026-08-12 11:55:15
265054,Stina,Johannes,Stina Johannes,80,78,80,77,78,52,79,2026-08-12 11:55:15
264899,Maria-Luisa,Grohs,Maria-Luisa Grohs,80,78,79,74,78,54,79,2026-08-12 11:55:15
190765,Pascal,Groß,Pascal Groß,80,48,75,84,79,72,76,2026-08-12 11:55:15
228579,Benjamin,Henrichs,Benjamin Henrichs,80,73,54,76,78,78,74,2026-08-12 11:55:15
265004,Sarai,Linder,Sarai Linder,80,79,52,71,76,77,76,2026-08-12 11:55:15
265055,Vivien,Endemann,Vivien Endemann,80,85,75,74,79,45,69,2026-08-12 11:55:15
189596,Thomas,Müller,Thomas Müller,80,59,79,82,78,55,65,2026-08-12 11:55:15
264925,Lisanne,Gräwe,Lisanne Gräwe,80,54,71,75,78,69,69,2026-08-12 11:55:15
244176,Deniz,Undav,Deniz Undav,80,66,82,74,80,33,77,2026-08-12 11:55:15
248715,Marina,Hegering,Marina Hegering,80,52,57,63,71,82,76,2026-08-12 11:55:15
200159,Stefan,Ortega,Stefan Ortega,79,78,77,85,81,52,78,2026-08-12 11:55:15
206511,Maximilian,Arnold,Maximilian Arnold,79,64,80,79,76,75,75,2026-08-12 11:55:15
265053,Sophia,Winkler,Sophia Winkler,79,81,77,75,81,59,76,2026-08-12 11:55:15
257191,Anton,Stach,Anton Stach,79,70,68,75,72,78,80,2026-08-12 11:55:15
262092,Paulina,Krumbiegel,Paulina Krumbiegel,79,84,72,74,78,61,72,2026-08-12 11:55:15
264986,Chantal,Hagel,Chantal Hagel,79,49,75,76,79,72,80,2026-08-12 11:55:15
275298,Aleksandar,Pavlović,Aleksandar Pavlović,79,62,64,79,78,76,71,2026-08-12 11:55:15
210021,Hany,Mukhtar,Hany Mukhtar,79,82,73,77,80,44,62,2026-08-12 11:55:15
254117,Maximilian,Beier,Maximilian Beier,79,86,79,68,80,43,62,2026-08-12 11:55:15
188350,Marco,Reus,Marco Reus,79,58,81,81,80,52,62,2026-08-12 11:55:15
254022,Nick,Woltemade,Nick Woltemade,79,67,78,65,79,41,74,2026-08-12 11:55:15
205431,Niclas,Füllkrug,Niclas Füllkrug,79,57,82,71,73,43,77,2026-08-12 11:55:15
226229,Thilo,Kehrer,Thilo Kehrer,79,69,44,66,66,80,77,2026-08-12 11:55:15
240709,Ridle,Baku,Ridle Baku,78,81,72,73,81,71,75,2026-08-12 11:55:15
265121,Nina,Lührßen,Nina Lührßen,78,75,70,77,76,73,77,2026-08-12 11:55:15
206591,Mitchell,Weiser,Mitchell Weiser,78,78,63,74,82,71,72,2026-08-12 11:55:15
227330,Laura,Benkarth,Laura Benkarth,78,81,77,79,77,45,76,2026-08-12 11:55:15
246414,Rebecca,Knaak,Rebecca Knaak,78,65,69,78,73,79,71,2026-08-12 11:55:15
239977,Nicolas,Kühn,Nicolas Kühn,78,91,73,70,81,46,71,2026-08-12 11:55:15
224251,Robin,Zentner,Robin Zentner,78,81,74,59,83,62,72,2026-08-12 11:55:15
210324,Jonas,Hofmann,Jonas Hofmann,78,64,76,78,79,64,68,2026-08-12 11:55:15
271860,Ena,Mahmutovic,Ena Mahmutovic,78,76,72,75,80,48,78,2026-08-12 11:55:15
264915,Friederike,Repohl,Friederike Repohl,78,78,77,75,74,45,79,2026-08-12 11:55:15
265020,Melissa,Kössler,Melissa Kössler,78,81,78,68,75,45,78,2026-08-12 11:55:15
264950,Shekiera,Martinez,Shekiera Martinez,78,83,75,69,80,44,73,2026-08-12 11:55:15
272338,Natasha,Kowalski,Natasha Kowalski,78,75,78,77,77,45,71,2026-08-12 11:55:15
264989,Gia,Corley,Gia Corley,78,65,71,75,78,63,70,2026-08-12 11:55:15
203376,Virgil,van Dijk,Virgil van Dijk,90,73,60,72,72,90,87,2026-08-12 11:55:15
228702,Frenkie,de Jong,Frenkie de Jong,87,82,71,85,87,78,77,2026-08-12 11:55:15
240638,Tijjani,Reijnders,Tijjani Reijnders,86,79,79,82,85,77,77,2026-08-12 11:55:15
246104,Ryan,Gravenberch,Ryan Gravenberch,85,76,76,81,85,81,81,2026-08-12 11:55:15
233746,Vivianne,Miedema,Vivianne Miedema,85,82,85,70,85,32,80,2026-08-12 11:55:15
233096,Denzel,Dumfries,Denzel Dumfries,84,84,70,75,79,79,84,2026-08-12 11:55:15
265536,Damaris Berta,Egurrola Wienke,Damaris Berta Egurrola Wienke,84,62,71,82,81,81,82,2026-08-12 11:55:15
240717,Lineth,Beerensteyn,Lineth Beerensteyn,84,90,80,73,86,52,76,2026-08-12 11:55:15
245367,Xavi,Simons,Xavi Simons,84,77,77,80,87,61,70,2026-08-12 11:55:15
242516,Cody,Gakpo,Cody Gakpo,84,83,82,80,83,47,74,2026-08-12 11:55:15
198176,Stefan,de Vrij,Stefan de Vrij,84,62,41,68,69,86,74,2026-08-12 11:55:15
233751,Daniëlle,van de Donk,Daniëlle van de Donk,83,72,77,81,86,67,72,2026-08-12 11:55:15
233756,Dominique,Janssen,Dominique Janssen,83,77,59,76,76,84,82,2026-08-12 11:55:15
253149,Jeremie,Frimpong,Jeremie Frimpong,83,94,62,74,84,72,63,2026-08-12 11:55:15
258680,Daphne,van Domselaar,Daphne van Domselaar,83,82,81,81,82,40,83,2026-08-12 11:55:15
208920,Nathan,Aké,Nathan Aké,83,72,53,72,75,84,74,2026-08-12 11:55:15
233747,Sherida,Spitse,Sherida Spitse,82,67,76,83,75,83,81,2026-08-12 11:55:15
264453,Micky,van de Ven,Micky van de Ven,82,90,49,64,72,82,80,2026-08-12 11:55:15
251805,Jurriën,Timber,Jurriën Timber,82,76,48,72,77,82,80,2026-08-12 11:55:15
235243,Matthijs,de Ligt,Matthijs de Ligt,82,62,61,62,67,82,83,2026-08-12 11:55:15
251809,Sven,Botman,Sven Botman,82,56,37,62,65,83,82,2026-08-12 11:55:15
